instrument_id,signal_date,session_date,exit,entry_price,stop_price,exit_date,exit_price,exit_reason,per_dollar,excess_over_spy,levered,pullback,spy_above_200
ATO,2020-07-06,2020-07-07,base,100.1200350000,94.86585324652044420675844596,2020-07-29,105.2857024114066329663752311,target,0.051595,0.015455,False,False,True
ATO,2020-07-06,2020-07-07,wide,100.1200350000,89.61167149304088841351689192,2020-09-30,95.5422010020,time,-0.045723,-0.113,False,False,True
FDIS,2020-07-14,2020-07-15,base,56.0480100000,53.32730602458553488163669396,2020-08-05,58.71934825567511696766388086,target,0.047662,0.015783,False,False,True
FDIS,2020-07-14,2020-07-15,wide,56.0480100000,50.60660204917106976327338792,2020-10-08,63.9380159995,time,0.140772,0.072635,False,False,True
LSCC,2020-07-23,2020-07-24,base,29.6348110005,27.35828011972148361985270899,2020-08-05,31.88453635409824242638796729,target,0.075915,0.040918,False,True,True
LSCC,2020-07-23,2020-07-24,wide,29.6348110005,25.08174923894296723970541797,2020-10-19,33.4432690005,time,0.128513,0.062663,False,True,True
PSLV,2020-07-29,2020-07-30,base,8.4142050000,7.889905849539208321541729279,2020-08-04,8.930995806974404613448365774,target,0.061419,0.042589,False,False,True
PSLV,2020-07-29,2020-07-30,wide,8.4142050000,7.365606699078416643083458559,2020-10-23,8.7056450000,time,0.034637,-0.032717,False,False,True
IWP,2020-07-30,2020-07-31,base,85.4927219985,82.25463788948550852770155602,2020-08-28,87.4512554985,time,0.022909,-0.050777,False,False,True
IWP,2020-07-30,2020-07-31,wide,85.4927219985,79.01655378047101705540311205,2020-10-26,90.1798855010,time,0.054825,0.01541,False,False,True
UGL,2020-08-12,2020-08-13,base,18.5792850000,17.23438619384329006119831677,2020-09-11,18.2508700000,time,-0.017676,-0.009453,True,True,True
UGL,2020-08-12,2020-08-13,wide,18.5792850000,15.88948738768658012239663354,2020-11-06,18.1933977505,time,-0.02077,-0.060345,True,True,True
PPLI,2020-08-13,2020-08-14,base,67.3914438825,62.03365336097386155478619894,2020-08-26,72.68812504712675648891982147,target,0.078596,0.046741,False,True,True
PPLI,2020-08-13,2020-08-14,wide,67.3914438825,56.67586283944772310957239787,2020-11-09,74.3287150510,time,0.10294,0.050333,False,True,True
TAN,2020-08-24,2020-08-25,base,55.1375560005,52.31913058053453057773999539,2020-09-03,52.27518251084688157205469379,stop,-0.051913,-0.055604,False,False,True
TAN,2020-08-24,2020-08-25,wide,55.1375560005,49.50070516056906115547999079,2020-09-04,49.45912456823418314410938760,stop,-0.102987,-0.098482,False,False,True
LRCX,2020-08-28,2020-08-31,base,33.6508159995,31.43964354798881568883830763,2020-09-02,35.83186438071233491634031655,target,0.064814,0.040795,False,True,True
LRCX,2020-08-28,2020-08-31,wide,33.6508159995,29.22847109647763137767661527,2020-09-11,29.20391918075659016731936691,stop,-0.132148,-0.088491,False,True,True
MTH,2020-09-03,2020-09-04,base,46.6733270010,42.65038662540303033521264633,2020-09-14,50.65368251200062821026893229,target,0.085281,0.097279,False,True,True
MTH,2020-09-03,2020-09-04,wide,46.6733270010,38.62744624980606067042529267,2020-12-01,44.3927934995,time,-0.048862,-0.117315,False,True,True
FRHC,2020-09-16,2020-09-17,base,24.2221039995,23.43390325398185027251767261,2020-09-21,24.98929608903233448171124223,target,0.031673,0.058085,False,False,True
FRHC,2020-09-16,2020-09-17,wide,24.2221039995,22.64570250846370054503534521,2020-12-11,45.4772500000,time,0.87751,0.786812,False,False,True
GMAB,2020-09-17,2020-09-18,base,38.6993400000,36.64619262263197505146475565,2020-09-23,34.31977999622,stop_gap,-0.113169,-0.088944,False,False,True
GMAB,2020-09-17,2020-09-18,wide,38.6993400000,34.59304524526395010292951130,2020-09-23,34.31977999622,stop_gap,-0.113169,-0.088944,False,False,True
ROM,2020-09-30,2020-10-01,base,29.2346089995,26.36329882020001964819270901,2020-10-12,32.07895020668978836831177287,target,0.097294,0.051631,True,False,True
ROM,2020-09-30,2020-10-01,wide,29.2346089995,23.49198864090003929638541802,2020-12-28,36.4167834995,time,0.245674,0.141443,True,False,True
FLWS,2020-10-01,2020-10-02,base,26.2531200000,23.71712948921506932851376140,2020-10-12,28.76492765795587132972219016,target,0.095677,0.039991,False,False,True
FLWS,2020-10-01,2020-10-02,wide,26.2531200000,21.18113897843013865702752280,2020-10-29,21.16334682168825734055561968,stop,-0.193873,-0.182311,False,False,True
DOYU,2020-10-07,2020-10-08,base,134.4671939970,120.2501594449330275132766360,2020-10-12,148.5593337970857562298345164,target,0.1048,0.079638,False,True,True
DOYU,2020-10-07,2020-10-08,wide,134.4671939970,106.0331248928660550265532721,2021-01-05,118.9405000000,time,-0.115468,-0.195607,False,True,True
MCHI,2020-11-12,2020-11-13,base,80.5002289995,77.13077944797942598737240448,2020-12-14,78.4907340005,time,-0.024963,-0.043281,False,False,True
MCHI,2020-11-12,2020-11-13,wide,80.5002289995,73.76132989645885197474480895,2021-02-11,96.4617469990,time,0.198279,0.107215,False,False,True
IYJ,2020-11-17,2020-11-18,base,93.2866179990,89.52040352542014810073522556,2020-12-09,96.97130809330288482366939203,target,0.039499,0.009831,False,False,True
IYJ,2020-11-17,2020-11-18,wide,93.2866179990,85.75418905184029620147045112,2021-02-17,100.7396059995,time,0.079893,-0.021459,False,False,True
FCX,2020-11-30,2020-12-01,base,23.6518189995,22.05839405916015400598549328,2020-12-04,25.22403793493038052337953453,target,0.066473,0.05601,False,False,True
FCX,2020-11-30,2020-12-01,wide,23.6518189995,20.46496911882030801197098657,2021-03-01,34.8825519990,time,0.474836,0.410468,False,False,True
BLFS,2020-12-03,2020-12-04,base,38.9094439995,35.17192176155804842056536511,2020-12-14,42.61114278580250034010790980,target,0.095136,0.109169,False,False,True
BLFS,2020-12-03,2020-12-04,wide,38.9094439995,31.43439952361609684113073021,2021-03-04,36.2618590005,time,-0.068045,-0.086566,False,False,True
GPRO,2020-12-07,2020-12-08,base,8.7543750000,7.735792909080612531058111328,2021-01-07,8.6256850000,time,-0.0147,-0.038824,False,False,True
GPRO,2020-12-07,2020-12-08,wide,8.7543750000,6.717210818161225062116222656,2021-03-08,7.9560200000,time,-0.091195,-0.122397,False,False,True
ETN,2020-12-10,2020-12-11,base,115.6577979990,110.0058199091686762540012036,2021-01-04,121.2078758769167054340521574,target,0.047987,0.041189,False,True,True
ETN,2020-12-10,2020-12-11,wide,115.6577979990,104.3538418193373525080024073,2021-03-11,139.1404019965,time,0.203035,0.128697,False,True,True
ARKG,2020-12-15,2020-12-16,base,93.3666600000,85.48780035398379763181559201,2020-12-21,101.1604734095135487581951331,target,0.083475,0.089716,False,False,True
ARKG,2020-12-15,2020-12-16,wide,93.3666600000,77.60894070796759526363118402,2021-03-16,92.2538529985,time,-0.011919,-0.081454,False,False,True
JHMM,2020-12-15,2020-12-16,base,44.5922850000,43.38416651645207426847336364,2021-01-06,45.76193114462174547391215399,target,0.02623,0.017099,False,False,True
JHMM,2020-12-15,2020-12-16,wide,44.5922850000,42.17604803290414853694672728,2021-03-16,49.2653559995,time,0.104796,0.03526,False,False,True
TMO,2020-12-16,2020-12-17,base,465.1724720010,440.9876117784010807134214246,2021-01-06,488.9462720645310961943778494,target,0.051107,0.047588,False,True,True
TMO,2020-12-16,2020-12-17,wide,465.1724720010,416.8027515558021614268428492,2021-03-17,442.3886800075,time,-0.048979,-0.116194,False,True,True
SUSA,2020-12-21,2020-12-22,base,81.3306460005,79.47567370282009923320873373,2021-01-06,83.11574237880942965014716161,target,0.021949,0.004766,False,False,True
SUSA,2020-12-21,2020-12-22,wide,81.3306460005,77.62070140514019846641746745,2021-03-22,86.9065220015,time,0.068558,-0.00047,False,False,True
NTAP,2020-12-22,2020-12-23,base,66.2030829990,62.74228278814092446670624768,2021-01-25,65.6171769990,time,-0.00885,-0.05461,False,False,True
NTAP,2020-12-22,2020-12-23,wide,66.2030829990,59.28148257728184893341249536,2021-03-05,59.23168613191693218030842886,stop,-0.105303,-0.148996,False,False,True
QQEW,2020-12-22,2020-12-23,base,99.8298889995,97.35783361316521415217797897,2021-01-08,102.2160107525506846277098505,target,0.023902,-0.013343,False,False,True
QQEW,2020-12-22,2020-12-23,wide,99.8298889995,94.88577822683042830435595794,2021-03-23,102.2088719990,time,0.02383,-0.035832,False,False,True
SIBN,2020-12-24,2020-12-28,base,29.7448650000,26.76799175452668288584125054,2021-01-26,32.69425198534711952778285611,target,0.099156,0.067934,False,False,True
SIBN,2020-12-24,2020-12-28,wide,29.7448650000,23.79111850905336577168250108,2021-03-25,30.0649600000,time,0.010761,-0.036341,False,False,True
BLFS,2020-12-30,2020-12-31,base,39.9099439995,35.31470684999283249195496849,2021-02-01,39.5702050000,time,-0.008513,-0.014798,False,True,True
BLFS,2020-12-30,2020-12-31,wide,39.9099439995,30.71946970048566498390993697,2021-03-30,35.9420190005,time,-0.099422,-0.155189,False,True,True
EVH,2021-01-04,2021-01-05,base,16.1980960005,15.06233756142812353776374549,2021-01-07,17.31929400184263608600797606,target,0.069218,0.048293,False,False,True
EVH,2021-01-04,2021-01-05,wide,16.1980960005,13.92657912235624707552749099,2021-04-01,20.6596650000,time,0.275438,0.196586,False,False,True
SSO,2021-01-05,2021-01-06,base,22.7988937500,21.81140888860411081951135239,2021-01-20,23.76639805336231663357703715,target,0.042436,0.014756,True,False,True
SSO,2021-01-05,2021-01-06,wide,22.7988937500,20.82392402720822163902270478,2021-04-05,26.8490677505,time,0.177648,0.089815,True,False,True
BLFS,2021-01-15,2021-01-19,base,41.1405589995,36.22262148290843688085441721,2021-01-27,36.19219448086279379387449950,stop,-0.120279,-0.109082,False,True,True
BLFS,2021-01-15,2021-01-19,wide,41.1405589995,31.30468396631687376170883442,2021-04-15,33.6831509995,time,-0.181267,-0.279563,False,True,True
TRMB,2021-01-19,2021-01-20,base,71.4557079990,67.19185031476443141131141276,2021-01-27,67.13540916050002928892591117,stop,-0.060461,-0.035767,False,False,True
TRMB,2021-01-19,2021-01-20,wide,71.4557079990,62.92799263052886282262282552,2021-04-16,81.9290159995,time,0.146571,0.059645,False,False,True
ESGE,2021-01-21,2021-01-22,base,45.5127470010,44.28987258371872574270727384,2021-01-27,44.25266909074840201308339973,stop,-0.027686,-0.005564,False,False,True
ESGE,2021-01-21,2021-01-22,wide,45.5127470010,43.06699816643745148541454768,2021-03-04,43.03082188797764402616679946,stop,-0.054533,-0.038392,False,False,True
JLL,2021-01-21,2021-01-22,base,159.9799439970,150.4761651880386868954794533,2021-01-27,150.3497652092807343984872506,stop,-0.060196,-0.038074,False,False,True
JLL,2021-01-21,2021-01-22,wide,159.9799439970,140.9723863790773737909589066,2021-04-20,176.2918149975,time,0.101962,0.025463,False,False,True
UPRO,2021-02-01,2021-02-02,base,40.4502150000,37.19023287407072884037699609,2021-02-10,43.67348056034349057184892059,target,0.079685,0.057329,True,True,True
UPRO,2021-02-01,2021-02-02,wide,40.4502150000,33.93025074814145768075399219,2021-04-29,53.4582584995,time,0.321582,0.220651,True,True,True
BL,2021-02-02,2021-02-03,base,137.3186250000,125.7624274110478645438013378,2021-02-08,148.7497677379774156624154553,target,0.083245,0.060566,False,False,True
BL,2021-02-02,2021-02-03,wide,137.3186250000,114.2062298220957290876026757,2021-02-23,114.1102965890451686751690895,stop,-0.169011,-0.183807,False,False,True
AEIS,2021-02-03,2021-02-04,base,113.0865139995,103.1982423304408732362516871,2021-02-22,103.1115558068833029027332357,stop,-0.088206,-0.090382,False,True,True
AEIS,2021-02-03,2021-02-04,wide,113.0865139995,93.30997066138174647250337412,2021-05-03,108.3058209995,time,-0.042275,-0.125161,False,True,True
VNET,2021-02-05,2021-02-08,base,41.8909339995,37.44834823756299820249364023,2021-02-22,37.41689162504344528400354557,stop,-0.106802,-0.097891,False,False,True
VNET,2021-02-05,2021-02-08,wide,41.8909339995,33.00576247562599640498728047,2021-03-04,32.97803763514647056800709115,stop,-0.212764,-0.1774,False,False,True
ARKF,2021-02-11,2021-02-12,base,62.5512600000,59.74452839717591880475753267,2021-02-22,59.69434299332229103296153634,stop,-0.045673,-0.031385,False,False,True
ARKF,2021-02-11,2021-02-12,wide,62.5512600000,56.93779679435183760951506534,2021-02-23,56.67495480378,stop_gap,-0.093944,-0.080853,False,False,True
PI,2021-02-11,2021-02-12,base,69.3846729990,60.99281263367149279011854497,2021-03-03,60.94157867105920873617484539,stop,-0.121685,-0.093109,False,False,True
PI,2021-02-11,2021-02-12,wide,69.3846729990,52.60095226834298558023708994,2021-03-05,52.55676746843757747234969078,stop,-0.242531,-0.219583,False,False,True
AGCO,2021-02-22,2021-02-23,base,126.1730560005,117.5826618754317367024790590,2021-03-08,134.6502488274627859563510234,target,0.067187,0.082103,False,False,True
AGCO,2021-02-22,2021-02-23,wide,126.1730560005,108.9922677503634734049581180,2021-05-19,135.0524350025,time,0.070375,0.010091,False,False,True
KBWB,2021-02-24,2021-02-25,base,60.0900310005,57.54855507284562802691774372,2021-03-08,62.57889646233472230062486718,target,0.041419,0.043014,False,False,True
KBWB,2021-02-24,2021-02-25,wide,60.0900310005,55.00707914519125605383548743,2021-05-21,68.2258719990,time,0.135394,0.050101,False,False,True
PNR,2021-03-03,2021-03-04,base,56.2881279990,53.12525131149806806074985977,2021-03-08,59.40106584256527031642117011,target,0.055304,0.041977,False,False,True
PNR,2021-03-03,2021-03-04,wide,56.2881279990,49.96237462399613612149971954,2021-05-28,68.9355159995,time,0.22469,0.109638,False,False,True
AGNT,2021-03-08,2021-03-09,base,45.9729760005,31.20067063008409751838664990,2021-04-07,41.5092340005,time,-0.097095,-0.147254,False,True,True
AGNT,2021-03-08,2021-03-09,wide,45.9729760005,16.42836525966819503677329980,2021-06-03,33.4532659995,time,-0.272328,-0.353945,False,True,True
LYFT,2021-03-11,2021-03-12,base,66.4031880015,60.35516395438273441277898006,2021-03-25,59.68354020000,stop_gap,-0.101195,-0.09013,False,False,True
LYFT,2021-03-11,2021-03-12,wide,66.4031880015,54.30713990726546882555796012,2021-05-04,54.26152190974336583174449143,stop,-0.182848,-0.23756,False,False,True
DVYE,2021-03-16,2021-03-17,base,40.1500660005,39.13376089797507965083643818,2021-03-23,39.10088853882078058392973557,stop,-0.026131,-0.006598,False,False,True
DVYE,2021-03-16,2021-03-17,wide,40.1500660005,38.11745579545015930167287636,2021-03-25,37.84639979244,stop_gap,-0.057376,-0.038346,False,False,True
SNX,2021-03-17,2021-03-18,base,103.6117779990,97.54951319872180456733570926,2021-03-22,109.5819166033268017485008527,target,0.05762,0.054785,False,False,True
SNX,2021-03-17,2021-03-18,wide,103.6117779990,91.48724839844360913467141851,2021-06-14,128.5257010020,time,0.240455,0.154167,False,False,True
BST,2021-03-19,2021-03-22,base,53.3369311380,49.95197402351663140077582172,2021-04-08,56.67424186635128256960082997,target,0.06257,0.021994,False,True,True
BST,2021-03-19,2021-03-22,wide,53.3369311380,46.56701690903326280155164345,2021-06-16,59.0811166640,time,0.107696,0.032503,False,True,True
ENSG,2021-03-23,2021-03-24,base,90.3651600000,83.39838789345978773690596033,2021-03-29,97.25017328357071848479304068,target,0.076191,0.054876,False,False,True
ENSG,2021-03-23,2021-03-24,wide,90.3651600000,76.43161578691957547381192066,2021-06-18,83.3383070015,time,-0.077761,-0.148467,False,False,True
ARKF,2021-03-30,2021-03-31,base,51.1255479990,46.69854128411497796756696396,2021-04-14,55.50589056792535861392579229,target,0.085678,0.047528,False,True,True
ARKF,2021-03-30,2021-03-31,wide,51.1255479990,42.27153456922995593513392792,2021-06-25,53.6731509995,time,0.04983,-0.026571,False,True,True
TPC,2021-04-01,2021-04-05,base,19.4297100000,17.31458835269810986819522373,2021-04-15,17.30004409848184345590593974,stop,-0.109609,-0.133012,False,False,True
TPC,2021-04-01,2021-04-05,wide,19.4297100000,15.19946670539621973639044746,2021-05-12,15.18669915336368691181187948,stop,-0.218377,-0.21604,False,False,True
CPRI,2021-04-05,2021-04-06,base,50.4252020010,45.10589804241484271025174212,2021-04-28,55.69768057457910575762486934,target,0.10456,0.076785,False,True,True
CPRI,2021-04-05,2021-04-06,wide,50.4252020010,39.78659408382968542050348425,2021-06-30,57.1614040005,time,0.133588,0.079565,False,True,True
LPX,2021-04-06,2021-04-07,base,60.1000350000,55.58565079673679133132202244,2021-04-14,64.56014309113246757339628806,target,0.074211,0.062258,False,False,True
LPX,2021-04-06,2021-04-07,wide,60.1000350000,51.07126659347358266264404488,2021-07-01,60.4697500000,time,0.006152,-0.052482,False,False,True
LEVI,2021-04-16,2021-04-19,base,28.2841350000,26.37306557090929246091104071,2021-05-03,30.16984045737027134475612456,target,0.06667,0.059469,False,False,True
LEVI,2021-04-16,2021-04-19,wide,28.2841350000,24.46199614181858492182208142,2021-06-18,24.44144806505945731048775087,stop,-0.13586,-0.135162,False,False,True
ITRI,2021-04-19,2021-04-20,base,87.5837710005,80.35093285931737522010949374,2021-05-18,89.2253620015,time,0.018743,0.019301,False,True,True
ITRI,2021-04-19,2021-04-20,wide,87.5837710005,73.11809471813475044021898748,2021-07-15,94.9225159995,time,0.083791,0.029008,False,True,True
ZWS,2021-04-22,2021-04-23,base,24.5739378285,23.30540548977994647907193810,2021-05-19,23.28582894916853132402951767,stop,-0.052418,-0.038308,False,False,True
ZWS,2021-04-22,2021-04-23,wide,24.5739378285,22.03687315105989295814387621,2021-07-20,24.2653172720,time,-0.012559,-0.046921,False,False,True
COHR,2021-04-23,2021-04-26,base,77.8889229990,70.97658701633774316493213864,2021-04-29,70.91696668324401946067359564,stop,-0.089512,-0.095378,False,False,True
COHR,2021-04-23,2021-04-26,wide,77.8889229990,64.06425103367548632986427728,2021-05-04,64.01043706280719892134719129,stop,-0.178183,-0.173418,False,False,True
FNDA,2021-04-23,2021-04-26,base,26.2331089995,25.28547513567088624371958304,2021-05-24,26.6416734995,time,0.015574,0.011839,False,False,True
FNDA,2021-04-23,2021-04-26,wide,26.2331089995,24.33784127184177248743916607,2021-07-21,26.4167850000,time,0.007002,-0.033562,False,False,True
KBWB,2021-04-23,2021-04-26,base,64.0920279990,61.18431476342222305457698372,2021-05-05,66.94346145194073161278886095,target,0.04449,0.048944,False,False,True
KBWB,2021-04-23,2021-04-26,wide,64.0920279990,58.27660152784444610915396744,2021-07-21,63.2383650000,time,-0.013319,-0.053884,False,False,True
ITRI,2021-04-27,2021-04-28,base,93.2566039995,87.00605121182682014785525766,2021-05-04,86.93296612880888561893105924,stop,-0.067809,-0.063545,False,False,True
ITRI,2021-04-27,2021-04-28,wide,93.2566039995,80.75549842415364029571051532,2021-07-23,95.1823879985,time,0.02065,-0.033351,False,False,True
IWC,2021-04-29,2021-04-30,base,146.9834590020,139.9903869032513182913151240,2021-05-11,136.92047879244,stop_gap,-0.068463,-0.061059,False,False,True
IWC,2021-04-29,2021-04-30,wide,146.9834590020,132.9973148045026365826302481,2021-07-27,141.9489939980,time,-0.034252,-0.086277,False,False,True
SBGI,2021-04-29,2021-04-30,base,32.4862360005,30.05829210295128628701991909,2021-05-06,34.88485198693435279346117764,target,0.073835,0.069593,False,False,True
SBGI,2021-04-29,2021-04-30,wide,32.4862360005,27.63034820540257257403983818,2021-07-15,27.60713871291003441307764472,stop,-0.15019,-0.192006,False,False,True
RRR,2021-05-04,2021-05-05,base,37.9489650000,34.73146593692318471522965064,2021-05-14,41.13188423326383075993114227,target,0.083874,0.081877,False,False,True
RRR,2021-05-04,2021-05-05,wide,37.9489650000,31.51396687384636943045930129,2021-07-30,39.3803019990,time,0.037717,-0.017027,False,False,True
EDC,2021-05-06,2021-05-07,base,105.0024719985,97.78062883433325210845714510,2021-05-11,93.16649141134,stop_gap,-0.112721,-0.093982,True,False,True
EDC,2021-05-06,2021-05-07,wide,105.0024719985,90.55878567016650421691429020,2021-05-12,90.48271629020356435337208220,stop,-0.13828,-0.098694,True,False,True
CALX,2021-05-10,2021-05-11,base,43.3916839995,38.32280065198030566939021893,2021-05-13,38.29060949943264221262793115,stop,-0.117559,-0.108071,False,True,True
CALX,2021-05-10,2021-05-11,wide,43.3916839995,33.25391730446061133878043786,2021-08-05,44.7875959995,time,0.03217,-0.034342,False,True,True
MEDP,2021-05-10,2021-05-11,base,158.6993049975,145.8066553976910080356403444,2021-06-07,171.4478173554472524111095935,target,0.080331,0.061066,False,True,True
MEDP,2021-05-10,2021-05-11,wide,158.6993049975,132.9140057978820160712806888,2021-08-05,180.0599190030,time,0.134598,0.068086,False,True,True
MTDR,2021-05-11,2021-05-12,base,28.2541200000,24.89409602416767487656528147,2021-06-01,31.58758809489262597033103337,target,0.117982,0.082807,False,False,True
MTDR,2021-05-11,2021-05-12,wide,28.2541200000,21.53407204833534975313056293,2021-08-06,29.3853000000,time,0.040036,-0.051427,False,False,True
LQDT,2021-05-13,2021-05-14,base,27.2035960005,23.18547968600224707976528122,2021-06-10,23.16600388306600519221827838,stop,-0.148421,-0.165297,False,False,True
LQDT,2021-05-13,2021-05-14,wide,27.2035960005,19.16736337150449415953056244,2021-07-27,19.15126278627243038443655677,stop,-0.296003,-0.349846,False,False,True
BANR,2021-05-17,2021-05-18,base,57.5687710005,54.06259477175139071866150984,2021-06-16,57.6911409995,time,0.002126,-0.022562,False,False,True
BANR,2021-05-17,2021-05-18,wide,57.5687710005,50.55641854300278143732301968,2021-07-19,50.01024499622,stop_gap,-0.131296,-0.162926,False,False,True
HBAN,2021-05-17,2021-05-18,base,15.7278600000,14.84726840056289336721803439,2021-06-10,14.83479669510642053678957124,stop,-0.056782,-0.085112,False,False,True
HBAN,2021-05-17,2021-05-18,wide,15.7278600000,13.96667680112578673443606877,2021-06-17,13.95494479261284107357914247,stop,-0.112725,-0.137073,False,False,True
BLDR,2021-05-18,2021-05-19,base,44.6423089995,40.64682051426923256136271672,2021-06-17,43.0084840005,time,-0.036598,-0.063639,False,True,True
BLDR,2021-05-18,2021-05-19,wide,44.6423089995,36.65133202903846512272543344,2021-08-13,51.7341180010,time,0.158858,0.073525,False,True,True
SLYG,2021-05-18,2021-05-19,base,84.5722639995,81.26589934237671349510263060,2021-05-27,87.80481060855172294423325561,target,0.038222,0.017704,False,True,True
SLYG,2021-05-18,2021-05-19,wide,84.5722639995,77.95953468525342699020526119,2021-08-13,88.8155709995,time,0.050174,-0.03516,False,True,True
CPRI,2021-05-19,2021-05-20,base,53.6368060005,48.73408932848006033242206591,2021-06-18,52.2438650000,time,-0.02597,-0.025103,False,True,True
CPRI,2021-05-19,2021-05-20,wide,53.6368060005,43.83137265646012066484413183,2021-08-16,57.8210730010,time,0.078011,0.001701,False,True,True
KIDS,2021-05-20,2021-05-21,base,56.0480100000,50.26013953938322089204455667,2021-06-08,61.78393832102986101350476076,target,0.10234,0.08465,False,True,True
KIDS,2021-05-20,2021-05-21,wide,56.0480100000,44.47226907876644178408911335,2021-08-17,64.8475570015,time,0.157,0.08687,False,True,True
BYD,2021-06-03,2021-06-04,base,62.4612150000,57.54840619910692663098593591,2021-06-18,57.50006553789967681261590772,stop,-0.079428,-0.061254,False,False,True
BYD,2021-06-03,2021-06-04,wide,62.4612150000,52.63559739821385326197187182,2021-07-19,50.84706979622,stop_gap,-0.185942,-0.19155,False,False,True
AKR,2021-06-09,2021-06-10,base,22.6313110005,21.42513095782454523876043005,2021-06-17,21.40713384781997262075987129,stop,-0.054092,-0.050221,False,False,True
AKR,2021-06-09,2021-06-10,wide,22.6313110005,20.21895091514909047752086009,2021-07-19,20.20196699638036524151974257,stop,-0.107344,-0.110555,False,False,True
PSA,2021-06-18,2021-06-21,base,303.7017629940,296.1857641024509447154770660,2021-07-09,310.9563389655651940780839347,target,0.023887,-0.010946,False,False,True
PSA,2021-06-18,2021-06-21,wide,303.7017629940,288.6697652109018894309541321,2021-09-15,319.3502549950,time,0.051526,-0.012676,False,False,True
MTZ,2021-06-21,2021-06-22,base,103.2015770010,95.54200382666892493655050292,2021-07-21,101.1993750000,time,-0.019401,-0.046439,False,True,True
MTZ,2021-06-21,2021-06-22,wide,103.2015770010,87.88243065233784987310100584,2021-08-19,87.80860941058988607920760100,stop,-0.149154,-0.188742,False,True,True
SE,2021-06-21,2021-06-22,base,281.0104299975,259.7929993700964252122041638,2021-07-08,253.84681620756,stop_gap,-0.096664,-0.115123,False,False,True
SE,2021-06-21,2021-06-22,wide,281.0104299975,238.5755687426928504244083276,2021-09-16,342.7385489980,time,0.219665,0.1628,False,False,True
EME,2021-06-22,2021-06-23,base,121.9509439995,116.0625659505748965932820648,2021-07-19,115.9650733951764136801437079,stop,-0.049084,-0.054692,False,True,True
EME,2021-06-22,2021-06-23,wide,121.9509439995,110.1741879016497931865641296,2021-09-17,115.4122659995,time,-0.053617,-0.098104,False,True,True
DAC,2021-06-23,2021-06-24,base,75.8379030015,68.13498489604633496252088644,2021-07-08,68.07775150873365604115236890,stop,-0.102326,-0.116016,False,False,True
DAC,2021-06-23,2021-06-24,wide,75.8379030015,60.43206679059266992504177288,2021-07-19,59.35478959244,stop_gap,-0.217347,-0.217041,False,False,True
FREL,2021-06-23,2021-06-24,base,30.5852850000,29.85976017747492739038376825,2021-07-09,31.28450874227415154862415412,target,0.022861,-0.00165,False,True,True
FREL,2021-06-23,2021-06-24,wide,30.5852850000,29.13423535494985478076753650,2021-09-20,31.3543159995,time,0.025144,0.004113,False,True,True
OMF,2021-06-23,2021-06-24,base,60.5802739995,57.40732226525562416423237425,2021-07-08,57.35910011455280943993441906,stop,-0.053172,-0.066863,False,False,True
OMF,2021-06-23,2021-06-24,wide,60.5802739995,54.23437053101124832846474850,2021-09-20,53.75603020378,stop_gap,-0.112648,-0.133678,False,False,True
YETI,2021-06-25,2021-06-28,base,92.2360970010,85.78988460138025528831444223,2021-07-19,85.35612960000,stop_gap,-0.074591,-0.068742,False,False,True
YETI,2021-06-25,2021-06-28,wide,92.2360970010,79.34367220176051057662888446,2021-09-22,97.9410030010,time,0.061851,0.037545,False,False,True
DNOW,2021-06-28,2021-06-29,base,9.4147050000,8.495837200031799518345859882,2021-07-28,9.8350800000,time,0.044651,0.018628,False,True,True
DNOW,2021-06-28,2021-06-29,wide,9.4147050000,7.576969400063599036691719763,2021-08-05,7.570604745767545613500898718,stop,-0.195874,-0.228748,False,True,True
UCO,2021-06-28,2021-06-29,base,19.6098000000,18.38714123206232484386824374,2021-07-07,18.37169603342739249099939442,stop,-0.063137,-0.078942,True,False,True
UCO,2021-06-28,2021-06-29,wide,19.6098000000,17.16448246412464968773648749,2021-07-19,17.15006429885478498199878884,stop,-0.125434,-0.119051,True,False,True
BHF,2021-07-02,2021-07-06,base,43.6918329990,40.88946496212950700981823945,2021-07-19,40.47641959622,stop_gap,-0.073593,-0.055207,False,True,True
BHF,2021-07-02,2021-07-06,wide,43.6918329990,38.08709692525901401963647889,2021-09-29,45.9770000000,time,0.052302,0.048791,False,True,True
EVH,2021-07-07,2021-07-08,base,22.0110000000,20.79586940561123595591455735,2021-08-04,23.20662064468947748228841088,target,0.054319,0.035615,False,False,True
EVH,2021-07-07,2021-07-08,wide,22.0110000000,19.58073881122247191182911470,2021-10-01,31.9540140005,time,0.451729,0.444025,False,False,True
RS,2021-07-07,2021-07-08,base,148.4741939970,140.4052770130856141377485986,2021-07-26,156.4116147676904177781271102,target,0.05346,0.030022,False,True,True
RS,2021-07-07,2021-07-08,wide,148.4741939970,132.3363600291712282754971973,2021-10-01,143.1883650025,time,-0.035601,-0.043305,False,True,True
MO,2021-07-15,2021-07-16,base,47.3336560005,45.76079696168342112980922128,2021-07-29,48.86543356668355294393981847,target,0.032361,0.010777,False,False,True
MO,2021-07-15,2021-07-16,wide,47.3336560005,44.18793792286684225961844257,2021-10-11,46.6866440005,time,-0.013669,-0.021436,False,False,True
CFG,2021-07-28,2021-07-29,base,42.8714229990,39.77281866093977154466506697,2021-08-26,43.6781509995,time,0.018817,0.006086,False,True,True
