instrument_id,signal_date,session_date,arm,fill,spread_bps,entry_price,stop_price,exit_date,exit_price,exit_reason,shares,net_r,per_dollar
WNC,2023-12-13,2023-12-14,O,26.210000,53.53728489483747609942638625,26.35032122370936902485659657,24.98106589681889227411967474,2023-12-15,27.70919857360598585579733962,target,730,0.9924207145372748819934670608,0.05157
WNC,2023-12-13,2023-12-14,T,26.710000,3.743916136278547360539123924,26.71999999999999999999999999,25.35074467310952324926307816,2024-01-02,25.34125356690469003202262025,stop,730,-1.006931582458318518321037658,-0.0516
WNC,2023-12-13,2023-12-14,C,27.220000,1.836547291092745638200183654,27.22499908172635445362718089,25.85574375483587770289025906,2023-12-18,25.84606358120995637091613317,stop,730,-1.007069662929779950696799534,-0.05065
GNE,2023-12-14,2023-12-15,O,27.600000,43.43105320304017372421281216,27.71986970684039087947882736,25.50293089703479497717619475,2023-12-22,29.85250916144247819527873147,target,451,0.9619748840921320580559301146,0.076935
GNE,2023-12-14,2023-12-15,T,28.410000,28.15909890883491728264695530,28.49000000000000000000000001,26.27306119019440409769736740,2023-12-27,30.62047083709231016938520177,target,451,0.9609966804988775770260214407,0.07478
GNE,2023-12-14,2023-12-15,C,27.380000,5.477451159393828738360416285,27.39499726127442030308563083,25.17805845146882440078299822,2023-12-22,29.52855152740925234419744820,target,451,0.9623875303630613605376172183,0.077881
ANF,2023-12-18,2023-12-19,O,87.210000,17.81097385808675667911519678,87.36532950301637460499856366,81.91577603776935588140865346,2023-12-21,92.74730562418120771597174745,target,183,0.9875994713120733737312925490,0.061603
ANF,2023-12-18,2023-12-19,T,89.350000,7.280873704844581349761971435,89.41505460655278633436012320,83.96550114130576761077021300,2024-01-08,94.79553834875676963561716584,target,183,0.9873256178724535896194881583,0.060174
ANF,2023-12-18,2023-12-19,C,91.110000,1.097574360662934913840412688,91.11999999999999999999999998,85.67044653475298127641008978,2024-01-08,96.49924239299564872955985312,target,183,0.9870978287120662433675245581,0.059035
CGUS,2023-12-18,2023-12-19,O,28.120000,10.67235859124866595517609392,28.15001067235859124866595517,27.67773642570101790957292131,2024-01-19,28.61721274376913000250508880,target,2117,0.9892601062138537246525200148,0.016597
