instrument_id,signal_date,session_date,arm,paid_bps,entry_price,stop_price,exit_date,exit_price,exit_reason,shares,net_r,per_dollar
CDRE,2024-07-11,2024-07-12,O,50.61867266591676040494938135,35.84050618672665916760404949,34.06656741766529018033772405,2024-07-15,37.56259157150930189604094238,target,563,0.9707693494369238832463665925,0.048049
CDRE,2024-07-11,2024-07-12,A,0,35.660000,33.88606123093863101273367456,2024-07-15,37.38233422154405251499272973,target,563,0.9709096230279573841933290428,0.048299
CDRE,2024-07-11,2024-07-12,C,5.440696409140369967355821545,36.77999999999999999999999999,35.00606123093863101273367455,2024-07-16,38.50079024580652839037183091,target,563,0.9700392571706617138320678940,0.046786
CDRE,2024-07-11,2024-07-12,X,0,36.810000,35.03606123093863101273367456,2024-07-16,38.53074888931355899417662827,target,563,0.9700159437994841512331055399,0.046747
ETN,2024-07-15,2024-07-16,O,17.26644856415848782260996002,331.1207424572882588149763722,316.9603848606160984379476497,2024-07-17,316.8321780863170372305076925,stop,70,-1.009053922079566070286221562,-0.043152
ETN,2024-07-15,2024-07-16,A,0,330.550000,316.3896424033278396229712775,2024-07-17,316.2616664876877765277394424,stop,70,-1.009037618913673397736090511,-0.043226
ETN,2024-07-15,2024-07-16,C,2.255266046217918840492550104,332.6950146592293004164724632,318.5346570625571400394437407,2024-07-17,318.4058135135363157404659729,stop,70,-1.009098890910149327632351313,-0.04295
ETN,2024-07-15,2024-07-16,X,0,332.460000,318.2996424033278396229712775,2024-07-17,318.1708939149922363860187191,stop,70,-1.009092177754455900629439949,-0.04298
ZIM,2024-07-22,2024-07-23,O,8.486562942008486562942008485,17.71502121640735502121640736,15.22619594279908685309216718,2024-07-31,20.19281818952980680113685898,target,401,0.9955688731536273358976697766,0.13987
ZIM,2024-07-22,2024-07-23,A,0,17.690000,15.20117472639173183187575982,2024-07-31,20.16781063099166976846915053,target,401,0.9955743608306301443505318486,0.140068
ZIM,2024-07-22,2024-07-23,C,2.752546105147261216625378475,18.16499862372694742636939169,15.67617335011867925824515151,2024-08-19,20.64254997599387541130886460,target,401,0.9954701836802728256006312524,0.136391
ZIM,2024-07-22,2024-07-23,X,0,18.290000,15.80117472639173183187575982,2024-08-19,20.76748312007463920078356101,target,401,0.9954427682594265634740993233,0.135456
BCS,2024-07-30,2024-07-31,O,4.182350480970305311585110832,11.95499790882475951484734421,11.53779380513458826319804997,2024-08-01,11.53296425561381196003220734,stop,2396,-1.011575987575527006098893705,-0.035302
BCS,2024-07-30,2024-07-31,A,0,11.950000,11.53279589630982874835070576,2024-08-01,11.52796843883962789914670798,stop,2396,-1.011570973122033021332879624,-0.035316
BCS,2024-07-30,2024-07-31,C,4.189359028068705488060326770,11.94000000000000000000000000,11.52279589630982874835070576,2024-08-01,11.51797262469144874468877579,stop,2396,-1.011560940018849659344980328,-0.035346
BCS,2024-07-30,2024-07-31,X,0,11.920000,11.50279589630982874835070576,2024-08-01,11.49798099639509043577291141,stop,2396,-1.011540873812482935369181737,-0.035404
ALSN,2024-07-31,2024-08-01,O,38.22801888913874522149763886,89.06919721160332808635034856,85.11573712118906664139689220,2024-08-02,84.75475800764560377782774904,stop_gap,252,-1.091307134835813617118744947,-0.048439
ALSN,2024-07-31,2024-08-01,A,0,88.730000,84.77653990958573855504654364,2024-08-02,84.70406067911302347506217783,stop,252,-1.018333112973228567007889332,-0.045373
ALSN,2024-07-31,2024-08-01,C,4.605111673958093483766981350,86.93001381533502187428045129,82.97655372492076042932699493,2024-08-02,82.90561338260820349536062816,stop,252,-1.017943862006995366877044519,-0.046295
ALSN,2024-07-31,2024-08-01,X,0,87.250000,83.29653990958573855504654364,2024-08-02,83.22532599686736944257428954,stop,252,-1.018013059722301887793601178,-0.046128
KIE,2024-08-02,2024-08-05,O,9.59877135726626991745056633,52.08995200614321366865041277,50.40032443843263066251942989,2024-08-15,53.76380380982509212896890478,target,591,0.9906631707897140662333225767,0.032134
KIE,2024-08-02,2024-08-05,A,0,52.040000,50.35037243228941699386901712,2024-08-15,53.71386645666109324872232023,target,591,0.9906718431027698025011168900,0.032165
KIE,2024-08-02,2024-08-05,C,0.968147933004163036111917901,51.65500048407396650208151807,49.96537291636338349595053519,2024-08-15,53.32897987693803013317342424,target,591,0.9907386839883759772565264336,0.032407
KIE,2024-08-02,2024-08-05,X,0,51.620000,49.93037243228941699386901712,2024-08-14,53.29398965994651419328084179,target,591,0.9907447605242036176123968540,0.032429
FWONK,2024-08-06,2024-08-07,O,41.46151852811609225187872506,77.77111946100025913449080076,73.77978295645013430441552809,2024-08-08,73.69031867180066384990127095,stop,250,-1.022414618398494124156809876,-0.052472
FWONK,2024-08-06,2024-08-07,A,0,77.450000,73.45866349544987516992472733,2024-08-08,73.36958859555750503601518812,stop,250,-1.022317060912008977674396747,-0.052684
FWONK,2024-08-06,2024-08-07,C,5.16862643752422793642589482,77.41999483137356247577206354,73.42865832682343764569679087,2024-08-08,73.33961981075925707799826263,stop,250,-1.022307945211504124566722085,-0.052704
FWONK,2024-08-06,2024-08-07,X,0,77.310000,73.31866349544987516992472733,2024-08-08,73.22975835750785285655255490,stop,250,-1.022274528304158376287543520,-0.052778
ETN,2024-08-15,2024-08-16,O,9.76384728680887682658414285,302.3649365349926357423006271,280.9605082609460638010072672,2024-09-16,306.4880545388915078456461715,time,46,0.1926292050929601478648944957,0.013636
ETN,2024-08-15,2024-08-16,A,0,302.070000,280.6655717259534280587066401,2024-09-16,306.4880545388915078456461715,time,46,0.2064084348493677969534685102,0.014626
ETN,2024-08-15,2024-08-16,C,2.020338069903697218667923766,297.0099939389857902889083439,275.6055656649392183476149840,2024-09-16,306.4880545388915078456461715,time,46,0.4428083982695353496088158150,0.031912
ETN,2024-08-15,2024-08-16,X,0,296.680000,275.2755717259534280587066401,2024-09-16,306.4880545388915078456461715,time,46,0.4582254855545022905213901666,0.033059
IR,2024-08-15,2024-08-16,O,21.12103980503655564581640942,92.40475710804224207961007312,86.91936258071764888705884274,2024-09-05,86.89081450892630304223059920,stop,182,-1.005204378946516664807753997,-0.059672
IR,2024-08-15,2024-08-16,A,0,92.210000,86.72460547267540680744876962,2024-09-05,86.69612136752782346823020751,stop,182,-1.005192717680687221498839444,-0.059797
IR,2024-08-15,2024-08-16,C,0.5488775454196168834732971075,91.13500192107140896865909218,85.64960739374681577610786180,2024-09-05,85.62147636438604935971544626,stop,182,-1.005128351155169661421590438,-0.060498
IR,2024-08-15,2024-08-16,X,0,91.010000,85.52460547267540680744876962,2024-09-05,85.49651549934301943932720773,stop,182,-1.005120866547057239534891851,-0.060581
ADMA,2024-08-19,2024-08-20,O,19.29969671905155776123518059,18.15497105045492142266335815,16.45501701100702003072850268,2024-09-03,16.45042192108492926836303814,stop,588,-1.002703067150911398744044480,-0.093889
ADMA,2024-08-19,2024-08-20,A,0,18.120000,16.42004596055209860806514453,2024-09-04,16.27852119658119658119658120,stop_gap,588,-1.083252111931723402348307858,-0.101627
ADMA,2024-08-19,2024-08-20,C,2.794076557697680916457110925,17.90000000000000000000000000,16.20004596055209860806514453,2024-09-04,16.19552207170525356516984569,stop,588,-1.002661183033109694156016877,-0.095222
ADMA,2024-08-19,2024-08-20,X,0,17.930000,16.23004596055209860806514453,2024-09-04,16.22551369415708266318715929,stop,588,-1.002666111135856297106149106,-0.095063
MPWR,2024-08-23,2024-08-26,O,56.08720621306697724845290555,930.7109831094317748782988137,842.3922714019800022369126637,2024-09-03,840.6482448876580509093921983,stop,11,-1.019746965061026829193753938,-0.096768
MPWR,2024-08-23,2024-08-26,A,0,928.650000,840.3312882925482273586138500,2024-09-03,838.5915286848806267379310670,stop,11,-1.019698652460312221030810784,-0.096978
MPWR,2024-08-23,2024-08-26,C,5.241261833786484096046123105,915.3795230451731254299472595,827.0608113377213527885611095,2024-09-04,825.3485259418344445544651693,stop,11,-1.019387572155249593097569508,-0.098354
MPWR,2024-08-23,2024-08-26,X,0,912.250000,823.9312882925482273586138500,2024-09-06,822.2254820291904909441159618,stop,11,-1.019314211341851030451916483,-0.098684
PAGP,2024-08-23,2024-08-26,O,5.21920668058455114822546973,19.15999478079331941544885178,18.43547240404253877379400798,2024-09-10,18.43062988436719269058576159,stop,1380,-1.006683740669353820067324399,-0.038067
PAGP,2024-08-23,2024-08-26,A,0,19.150000,18.42547762324921935834515620,2024-09-10,18.42063772894313865980080496,stop,1380,-1.006680117083182253510290735,-0.038087
PAGP,2024-08-23,2024-08-26,C,2.617115938236063857628892960,19.11500130855796911803192881,18.39047893180718847637708501,2024-09-10,18.38564823074813746810905846,stop,1380,-1.006667428383254283520236208,-0.038156
PAGP,2024-08-23,2024-08-26,X,0,19.150000,18.42547762324921935834515620,2024-09-10,18.42063772894313865980080496,stop,1380,-1.006680117083182253510290735,-0.038087
AU,2024-08-29,2024-08-30,O,11.68029367595528116135491406,30.01501752044051393292174202,27.95334874769306049272882754,2024-09-10,27.14825296178875354580343734,stop_gap,485,-1.390506853742275752759384032,-0.095511
AU,2024-08-29,2024-08-30,A,0,29.980000,27.91833122725254655980708552,2024-09-10,27.14825296178875354580343734,stop_gap,485,-1.373521816716251279141933324,-0.094455
AU,2024-08-29,2024-08-30,C,1.685487948761166357660542727,29.66999999999999999999999999,27.60833122725254655980708551,2024-09-10,27.14825296178875354580343734,stop_gap,485,-1.223158186972331295244532865,-0.084993
AU,2024-08-29,2024-08-30,X,0,29.670000,27.60833122725254655980708552,2024-09-10,27.14825296178875354580343734,stop_gap,485,-1.223158186972331295244532870,-0.084993
KRYS,2024-09-06,2024-09-09,O,113.3587681497543435896028326,185.7014937007657892569922872,171.7081244522912895126189605,2024-09-11,198.7875250855913682098282893,target,71,0.9351594424803851239322886368,0.070468
KRYS,2024-09-06,2024-09-09,A,0,183.620000,169.6266307515255002556266733,2024-09-11,196.7154889042617778608728806,target,71,0.9358352996859133728475153234,0.071318
KRYS,2024-09-06,2024-09-09,C,13.79237175746644740332077874,188.6398206991671529361837569,174.6464514506926531918104302,2024-09-13,201.7125014384024689380375474,target,71,0.9342053730669936075098783622,0.0693
KRYS,2024-09-06,2024-09-09,X,0,187.690000,173.6966307515255002556266733,2024-09-12,200.7669963649419768123448526,target,71,0.9345137781144149983568139555,0.069673
EPI,2024-09-13,2024-09-16,O,3.003303633997397136850535589,49.77494443888277104815296829,48.90836092153308785340122681,2024-09-23,50.63645314633604854551590280,target,1153,0.9941438882752740916348612208,0.017308
EPI,2024-09-13,2024-09-16,A,0,49.760000,48.89341648265031680524825852,2024-09-23,50.62151020504210230656707851,target,1153,0.9941456164281812567247718831,0.017313
EPI,2024-09-13,2024-09-16,C,0.9997000899730080975707287815,50.02000000000000000000000001,49.15341648265031680524825853,2024-09-25,50.88148415032720101385237765,target,1153,0.9941155504110234677268446659,0.017223
EPI,2024-09-13,2024-09-16,X,0,50.000000,49.13341648265031680524825852,2024-09-25,50.86148615453603957483043155,target,1153,0.9941178631815740668805313714,0.01723
MEOH,2024-09-16,2024-09-17,O,39.94330627496456642185285402,38.96501997165313748228321091,35.70451707464124405937747436,2024-09-27,42.18804617789786275299719868,target,306,0.9885058557066414876205741617,0.082716
MEOH,2024-09-16,2024-09-17,A,0,38.810000,35.54949710298810657709426345,2024-09-27,42.03316379212041589609448510,target,306,0.9885480534534420553321534598,0.08305
MEOH,2024-09-16,2024-09-17,C,3.815337657382678367035482640,39.33500190766882869133918351,36.07449901065693526843344696,2024-09-27,42.55769974145861420822238748,target,306,0.9884051434958838487759215763,0.08193
MEOH,2024-09-16,2024-09-17,X,0,39.320000,36.05949710298810657709426345,2024-09-27,42.54271114852969699156804920,target,306,0.9884092271419752775106083492,0.081961
IBKR,2024-09-17,2024-09-18,O,20.09935909590807387462550722,33.06632788501649664378626418,31.53309754913790465652089578,2024-09-26,34.56535073311110230873026432,target,652,0.9776892701745401522683304029,0.045334
IBKR,2024-09-17,2024-09-18,A,0,32.95749797465048394530649870,31.42426763877189195804113030,2024-09-26,34.45662841943189150888007044,target,652,0.9777594466407136069884895912,0.045487
IBKR,2024-09-17,2024-09-18,C,5.750431282346175963197239795,32.63875790684301322599194940,31.10552757096442123872658100,2024-09-25,34.13820347983808700900054199,target,652,0.9779649788469920853525767497,0.045941
IBKR,2024-09-17,2024-09-18,X,0,32.54499800000000000000000000,31.01176766412140801273463160,2024-09-24,34.04453627044651185221065323,target,652,0.9780254377677875380975754610,0.046076
FWONK,2024-09-24,2024-09-25,O,84.47043534762833008447043535,78.05380116959064327485380121,74.70992577132047747340879641,2024-10-07,74.64692031981044398608123791,stop,299,-1.018842045233691154145132802,-0.043648
FWONK,2024-09-24,2024-09-25,A,0,77.400000,74.05612460172983419855499520,2024-10-23,79.20918529825016202203499676,time,299,0.5410444716887714333199596739,0.023374
FWONK,2024-09-24,2024-09-25,C,3.888528839922229423201555412,77.14998833441348023331173043,73.80611293614331443186672563,2024-10-18,80.42598048723928097485068025,target,299,0.9796992299774441278080899220,0.042463
FWONK,2024-09-24,2024-09-25,X,0,77.070000,73.72612460172983419855499520,2024-10-18,80.34605960974097266778176866,target,299,0.9797194032516058452759000576,0.042508
TQQQ,2024-09-24,2024-09-25,O,0.7020992768377448571227971635,35.57249736712771185845678580,32.13915430215577888560448153,2024-10-23,35.89249528993091898681180657,time,291,0.09320301430635597141755606545,0.008996
TQQQ,2024-09-24,2024-09-25,A,0,35.61999900599972094321194363,32.18665594102778797035963936,2024-10-23,35.89249528993091898681180657,time,291,0.07936762472451195519479902131,0.00765
TQQQ,2024-09-24,2024-09-25,C,0.6977880120019538064336054705,35.83250017444700300048845162,32.39915710947507002763614735,2024-10-23,35.89249528993091898681180657,time,291,0.01747425595071037176982758688,0.001674
TQQQ,2024-09-24,2024-09-25,X,0,35.83499900000000000000000000,32.40165593502806702714769573,2024-10-23,35.89249528993091898681180657,time,291,0.01674644474579734714949443908,0.001604
EFX,2024-09-25,2024-09-26,O,47.85177868978083544778025646,294.5628227440696149719871261,281.2688583414635855999231636,2024-10-04,281.0759574030221456536918193,stop,75,-1.014510414846877834195159095,-0.045786
EFX,2024-09-25,2024-09-26,A,0,293.160000,279.8660355973939706279360375,2024-10-17,276.6697205524240927745517089,stop_gap,75,-1.240433549253622265003192092,-0.05625
EFX,2024-09-25,2024-09-26,C,3.101523192501206147908194914,290.2099813908608449927631124,276.9160169882548156206991499,2024-10-17,276.7261013329580219744329822,stop,75,-1.014285855561608415851298116,-0.046462
EFX,2024-09-25,2024-09-26,X,0,290.620000,277.3260355973939706279360375,2024-10-17,277.1358387414873839942154861,stop,75,-1.014307008063697097795763677,-0.046398
COPX,2024-09-27,2024-09-30,O,6.27221409157432573698515576,48.01009408321137361488605480,45.42662786671584595586658944,2024-10-08,45.41709247043819779340733952,stop,387,-1.003690931283236569299447727,-0.05401
COPX,2024-09-27,2024-09-30,A,0,47.980000,45.39653378350447234098053464,2024-10-08,45.38700470420482824519107609,stop,387,-1.003688486127204052779267833,-0.054043
COPX,2024-09-27,2024-09-30,C,1.057194206575747964901152342,47.29499947140289671212601754,44.71153325490736905310655218,2024-10-23,44.70214796245251863978726029,stop,387,-1.003632829566310940211916102,-0.054823
COPX,2024-09-27,2024-09-30,X,0,47.270000,44.68653378350447234098053464,2024-10-23,44.67715373862968130984262940,stop,387,-1.003630798349480669241859885,-0.054852
BJ,2024-10-04,2024-10-07,O,20.08838891120932101245480112,87.17476898352752109280835676,83.84871125499985695451146465,2024-11-04,86.73507484085565177496128921,time,300,-0.1321967862736126913466437869,-0.005044
BJ,2024-10-04,2024-10-07,A,0,86.500000,83.17394227147233586170310789,2024-11-04,86.73507484085565177496128921,time,300,0.07067671701528513156935966704,0.002718
BJ,2024-10-04,2024-10-07,C,1.720479440270688765269255032,87.20500086023972013534438268,83.87894313171205599704749057,2024-11-04,86.73507484085565177496128921,time,300,-0.1412861885569524021938253509,-0.005389
BJ,2024-10-04,2024-10-07,X,0,87.110000,83.78394227147233586170310789,2024-11-04,86.73507484085565177496128921,time,300,-0.1127235874256203019258108531,-0.004304
RNR,2024-10-07,2024-10-08,O,43.19779943048641109582937838,258.1101834453635007651628151,245.0142621921266463897743984,2024-10-09,271.1140872462031824346677604,target,76,0.9929735792833643371791419836,0.050381
RNR,2024-10-07,2024-10-08,A,0,257.000000,243.9040787467631456246115833,2024-10-09,270.0042804747071427079912028,target,76,0.9930023419691026878019419945,0.0506
RNR,2024-10-07,2024-10-08,C,0.1911716912959528952952646772,261.5449999044141543520235522,248.4490786511772999766351355,2024-10-09,274.5477383072243006267353984,target,76,0.9928845898944546146882371514,0.049715
RNR,2024-10-07,2024-10-08,X,0,261.470000,248.3740787467631456246115833,2024-10-09,274.4727638495092236851456927,target,76,0.9928865329955610848343162751,0.049729
IVW,2024-10-08,2024-10-09,O,2.079866888519134775374376040,96.14999376039933444259567391,93.44401785398650293323105245,2024-11-06,98.85084361186444429440509909,target,369,0.9981056538842147355805178994,0.02809
IVW,2024-10-08,2024-10-09,A,0,96.130000,93.42402409358716849063537854,2024-11-06,98.83085088821701025805482812,target,369,0.9981060370184096666108960234,0.028096
IVW,2024-10-08,2024-10-09,C,0.5164488973816040902752672625,96.82500025822444869080204516,94.11902435181161718143742370,2024-11-06,99.28487317884625316324949646,time,369,0.9090520410001459733139143798,0.025405
IVW,2024-10-08,2024-10-09,X,0,96.740000,94.03402409358716849063537854,2024-11-06,99.28487317884625316324949646,time,369,0.9404640938654388565260921813,0.026306
HEI.A,2024-10-09,2024-10-10,O,34.26599285097990878836435350,203.4547772710464686305928756,195.6647515357100161557503828,2024-10-25,195.3052522901632254815144724,stop,128,-1.046148659550129694599732362,-0.040056
HEI.A,2024-10-09,2024-10-10,A,0,202.760000,194.9699742646635475251575072,2024-10-28,194.6117515490119162182536028,stop,128,-1.045984792325741862227723498,-0.040187
HEI.A,2024-10-09,2024-10-10,C,7.224173579453453902299280075,201.0051047505169020750815833,193.2150790151804496002390905,2024-10-28,192.8600806080118292489028681,stop,128,-1.045570890165138576728897817,-0.040521
HEI.A,2024-10-09,2024-10-10,X,0,201.100000,193.3099742646635475251575072,2024-10-28,192.9548015043202884498555493,stop,128,-1.045593271756748452665186678,-0.040503
CORT,2024-10-10,2024-10-11,O,85.0171138346030694490449376,45.77589267969526333222921498,42.23944646439565572732474951,2024-10-18,49.23665672611415089842288550,target,282,0.9785993722869871929048277483,0.075602
CORT,2024-10-10,2024-10-11,A,0,45.390000,41.85355378470039239509553453,2024-10-18,48.85135629565323679735473268,target,282,0.9787668424528805700859552978,0.076258
CORT,2024-10-10,2024-10-11,C,4.378283712784588441330998248,45.67999124343257443082311735,42.14354502813296682591865188,2024-10-18,49.14090247469115478857781455,target,282,0.9786409917068036263540603319,0.075764
CORT,2024-10-10,2024-10-11,X,0,45.430000,41.89355378470039239509553453,2024-10-18,48.89129490560719426282283178,target,282,0.9787494832051202210517041213,0.07619
STEP,2024-10-15,2024-10-16,O,39.13079676962784114561651819,60.29501956539838481392057282,57.52835365528886203708282218,2024-11-06,62.99948424045069117689270617,target,361,0.9775176197350282596466172742,0.044854
STEP,2024-10-15,2024-10-16,A,0,60.060000,57.29333408989047722316224936,2024-10-25,62.76469648787367580385385675,target,361,0.9776014075247004373799719334,0.045033
STEP,2024-10-15,2024-10-16,C,4.900359359686377000980071872,61.28001470107807905913100293,58.51334879096855628229325229,2024-11-04,58.45563383243727051249319319,stop,361,-1.020860834089288732850092691,-0.04609
STEP,2024-10-15,2024-10-16,X,0,60.970000,58.20333408989047722316224936,2024-11-06,63.67379890444444680500460474,target,361,0.9772769796904797646671019126,0.044346
XLG,2024-10-16,2024-10-17,O,4.122011541632316570486397362,48.58001648804616652926628196,47.48711136477904801020674279,2024-10-31,47.48218889029322039042751539,stop,914,-1.004504027276505419659674798,-0.022598
XLG,2024-10-16,2024-10-17,A,0,48.560000,47.46709487673288148094046083,2024-10-31,47.46217447713956408885163109,stop,914,-1.004502128765403170427264887,-0.022608
XLG,2024-10-16,2024-10-17,C,1.037882719252724442138038402,48.17499948105864037363777894,47.08209435779152185457823977,2024-11-07,49.26279753429317614584413087,target,914,0.9953270691811602748858273099,0.02258
XLG,2024-10-16,2024-10-17,X,0,48.160000,47.06709487673288148094046083,2024-11-07,49.24779960806827254429857104,target,914,0.9953284918423809708684745742,0.022587
CRBG,2024-10-21,2024-10-22,O,15.89319771137952956134774316,31.46993642720915448188175460,30.10823822573205350348952981,2024-11-05,30.09860358949981924636841316,stop,734,-1.007075456383641465909456536,-0.043576
CRBG,2024-10-21,2024-10-22,A,0,31.420000,30.05830179852289902160777521,2024-11-05,30.04868314194737169392086072,stop,734,-1.007063721289411631783925823,-0.043645
CRBG,2024-10-21,2024-10-22,C,1.602307322544464028200608877,31.22000160230732254446402820,29.85830340083022156607180341,2024-10-30,32.57127365984721250732893899,target,734,0.9923432784695600944001949898,0.043282
CRBG,2024-10-21,2024-10-22,X,0,31.250000,29.88830179852289902160777521,2024-11-05,29.87873754194737169392086072,stop,734,-1.007023771174223854018067535,-0.04388
WELL,2024-10-25,2024-10-28,O,23.29400084011150570893955016,131.0946622369878183831672204,127.0602513024064541901389743,2024-10-29,135.0980636695792256001587047,target,247,0.9923137472873286477338680414,0.030538
WELL,2024-10-25,2024-10-28,A,0,130.790000,126.7555890654186358069717539,2024-10-29,134.7934713466670565289435613,target,247,0.9923310767256984569004430156,0.03061
WELL,2024-10-25,2024-10-28,C,0.7651109410864575363427697015,130.7100000000000000000000000,126.6755890654186358069717539,2024-10-29,134.7134897051157676128569706,target,247,0.9923356271914315637093317280,0.030629
WELL,2024-10-25,2024-10-28,X,0,130.570000,126.5355890654186358069717539,2024-10-29,134.5735218324010120097054369,target,247,0.9923435905064645006248869808,0.030662
EXLS,2024-11-01,2024-11-04,O,20.41551579200192146030983548,41.80517353188423201633241265,40.20215793467661732700854180,2024-11-06,43.38236629201326737983495317,target,623,0.9838910880695349347399136823,0.037727
EXLS,2024-11-01,2024-11-04,A,0,41.720000,40.11698440279238531067612915,2024-11-06,43.29724342850017410949678943,target,623,0.9839226962280750064346955225,0.037805
EXLS,2024-11-01,2024-11-04,C,2.372479240806642941874258600,42.14999762752075919335705813,40.54698203031314450403318728,2024-11-06,43.72698525731330643837237399,target,623,0.9837631227915641858278589481,0.037414
EXLS,2024-11-01,2024-11-04,X,0,42.120000,40.51698440279238531067612915,2024-11-06,43.69700547490112592389298217,target,623,0.9837742550030097664581299760,0.037441
VSEC,2024-11-04,2024-11-05,O,124.5053566258083196602644532,105.0619920857060129331145642,98.58075723427272336795031773,2024-11-06,111.1931958902654343942047140,target,154,0.9459931548697914169085344581,0.058358
VSEC,2024-11-04,2024-11-05,A,0,103.770000,97.28876514856671043483575353,2024-11-06,109.9052581730292102046041076,target,154,0.9466187098084297139219455009,0.059124
VSEC,2024-11-04,2024-11-05,C,10.81996518793809098179423249,106.5151244295996612880462906,100.0338895781663717228820441,2024-11-06,112.6417681954230148149682446,target,154,0.9452895792641243106480216099,0.057519
VSEC,2024-11-04,2024-11-05,X,0,106.310000,99.82876514856671043483575353,2024-11-06,112.4372874617321390748969947,target,154,0.9453888961263489834899213676,0.057636
CDRE,2024-11-15,2024-11-18,O,75.9572159355138738180127112,32.29344287707332196558673074,29.62980917703916797222667848,2024-12-04,34.90833704353753524885684945,target,375,0.9817018632970007266200010968,0.080973
CDRE,2024-11-15,2024-11-18,A,0,32.050000,29.38636629996584600663994774,2024-12-03,34.66523359107980738051106071,target,375,0.9818292924609994194680908742,0.081599
CDRE,2024-11-15,2024-11-18,C,6.43293663557413959472499196,31.13001286587327114827918944,28.46637916583911715491913718,2024-11-25,33.74652916558315452564005453,target,375,0.9823108559094794223810223897,0.084051
CDRE,2024-11-15,2024-11-18,X,0,31.000000,28.33636629996584600663994774,2024-11-25,33.61669757248956725657612655,target,375,0.9823789106047183191090718021,0.08441
BRBR,2024-11-19,2024-11-20,O,33.90750033907500339075003391,74.03016953750169537501695372,70.43918172972855635771348229,2024-11-22,77.56897856243988223152967466,target,278,0.9854695182417482158821405077,0.047802
BRBR,2024-11-19,2024-11-20,A,0,73.780000,70.18901219222686098269652857,2024-11-22,77.31897719483432943205387243,target,278,0.9855163493381330465180506223,0.047967
BRBR,2024-11-19,2024-11-20,C,1.341741580571581913323493895,74.53999999999999999999999997,70.94901219222686098269652854,2024-11-22,78.07846630481012937827597511,target,278,0.9853740792855602784119461988,0.047471
BRBR,2024-11-19,2024-11-20,X,0,74.410000,70.81901219222686098269652857,2024-11-22,77.94855369389321622958008915,target,278,0.9853984149524477255879903765,0.047555
LYV,2024-11-19,2024-11-20,O,24.50616367146888459824743799,135.0902450616367146888459825,128.9036607259580647277930266,2024-12-19,132.1657425024775188107909708,time,161,-0.4727168337936165251050274768,-0.021649
LYV,2024-11-19,2024-11-20,A,0,134.760000,128.5734156643213500389470441,2024-11-25,140.8788591242070616243501768,target,161,0.9890528912568102764284759530,0.045406
LYV,2024-11-19,2024-11-20,C,1.835199119104422829877041659,136.2500000000000000000000000,130.0634156643213500389470441,2024-12-19,132.1657425024775188107909708,time,161,-0.6601797172582227879390550435,-0.029976
LYV,2024-11-19,2024-11-20,X,0,136.510000,130.3234156643213500389470441,2024-12-19,132.1657425024775188107909708,time,161,-0.7022061386068422553221929288,-0.031824
ALGT,2024-11-21,2024-11-22,O,99.6677740863787375415282392,76.61607973421926910299003323,69.63209040609920114868634063,2024-11-25,83.39896363646933150036505618,target,143,0.9712047919288360952658924478,0.088531
ALGT,2024-11-21,2024-11-22,A,0,75.860000,68.87601067187993204569630740,2024-11-25,82.64470270142866671158155251,target,143,0.9714652160350530350087369009,0.089437
ALGT,2024-11-21,2024-11-22,C,12.05354310727653365476114952,79.00511450865951912706972023,72.02112518053945117276602763,2024-11-25,85.78225143173694715405979107,target,143,0.9703819127830311392235432177,0.085781
ALGT,2024-11-21,2024-11-22,X,0,79.090000,72.10601067187993204569630740,2024-11-25,85.86693272548431979005499377,target,143,0.9703526748241061357812755108,0.085686
MAGS,2024-11-21,2024-11-22,O,7.840062720501764014112112895,51.07000784006272050176401410,48.99414158148883848645251702,2024-12-04,53.13550417198321000926730133,target,481,0.9950045304650230035753825215,0.040444
MAGS,2024-11-21,2024-11-22,A,0,51.030000,48.95413374142611798468850292,2024-12-04,53.09550413832830662369875337,target,481,0.9950082910193385206018059371,0.040476
MAGS,2024-11-21,2024-11-22,C,2.937432683834328796631743856,51.07499853128365808283560166,48.99913227270977606752410458,2024-12-04,53.14049388941073862690843589,target,481,0.9950040613628325607163500483,0.04044
MAGS,2024-11-21,2024-11-22,X,0,51.040000,48.96413374142611798468850292,2024-12-04,53.10550218710879442857680215,target,481,0.9950073510649921670906942237,0.040468
VIAV,2024-11-26,2024-11-27,O,44.05286343612334801762114538,10.24493392070484581497797357,9.678985856779663650901844475,2024-12-12,10.80548463965517524416690640,target,1766,0.9904631797175539783411578988,0.054715
VIAV,2024-11-26,2024-11-27,A,0,10.200000,9.634051936074817835923870905,2024-12-04,10.76057315226071627183245654,target,1766,0.9905028181787782370876492753,0.054958
VIAV,2024-11-26,2024-11-27,C,5.053057099545224861040929765,9.900000000000000000000000000,9.334051936074817835923870905,2024-12-03,10.46072292759771078007010008,target,1766,0.9907674631993049057774592536,0.056639
VIAV,2024-11-26,2024-11-27,X,0,9.880000,9.314051936074817835923870905,2024-12-03,10.44073291262017708061927631,target,1766,0.9907851062006733503567799082,0.056754
MAX,2024-11-27,2024-11-29,O,89.2510671323244082266201009,12.97477687233216918897943345,11.41475541912117871951357666,2024-12-04,11.38796021860680975538326310,stop,641,-1.017176174378382061284763183,-0.1223
MAX,2024-11-27,2024-11-29,A,0,12.860000,11.29997854678900953053414321,2024-12-05,11.27345277555241561144838231,stop,641,-1.017003465677985359012762362,-0.123371
