regime,arm,period,instrument_id,signal_date,entry_date,exit_date,entry_price,stop_price,exit_price,shares,initial_risk_per_share,costs,mfe,mae,exit_reason,gross_r,net_r,holding_days
3x,B,primary,WEAT,2022-04-12,2022-04-13,2022-05-12,55.1325739985,50.20491072093960921262999562,57.8131519970,202,4.92766327756039078737000438,6.060,0.7239591669636520808078556029,-0.6864458482590676559751528911,time,0.5439856271646694876378066331,0.5378975488382517515679139446,29
3x,B,primary,WEAT,2022-05-16,2022-05-17,2022-05-25,59.9397729970,56.04972686963603617462905109,55.8660759985,257,3.89004612736396382537094891,7.710,0.5553211793053587046245621593,-1.141316285626811067046533068,stop_gap,-1.047210461039053194402327236,-1.054922451852984515767899295,8
3x,B,holdout,WEAT,2026-04-28,2026-04-29,2026-05-05,24.9473650000,23.84304707587003176394614030,23.80728250525622671630022109,905,1.10431792412996823605385970,27.150,0.2649916238845359047841362678,-1.256310315793370718050636449,stop,-1.032386118012149444216797855,-1.059552207907534743799978569,6
3x,B,holdout,WEAT,2026-05-12,2026-05-13,2026-05-15,25.3379489985,24.10551134955932734579073215,24.06935308253498835477204605,811,1.23243764894067265420926785,24.330,0.2126282021043765329430535986,-1.085611916878730855444033935,stop,-1.029338820552438012521875522,-1.053680822783371276054133413,2
3x,B,holdout,WEAT,2026-07-10,2026-07-13,2026-07-31,23.7956400000,22.80353197158001285916109667,23.7742840015,1007,0.99210802841998714083890333,30.210,2.302531513264769563030343722,-0.2778326473569407109009455356,end_of_data,-0.02152588013425429831152781347,-0.05176452264153996558416010947,18
3x,C,primary,WEAT,2018-05-01,2018-05-02,2018-05-11,34.6518979970,33.14573770293961552395517294,33.09601909638520610066924018,663,1.50616029406038447604482706,19.890,0.3639074839254962043597516229,-1.163153751900568672229191957,stop,-1.033010169468998179219293878,-1.052928368161598457001009569,9
3x,C,primary,WEAT,2018-05-25,2018-05-29,2018-05-30,35.5031760015,34.04695080722840899661722590,33.99588038101756638312230006,686,1.45622519427159100338277410,20.580,0,-1.135248866729658174830159506,stop,-1.035070417962647749309161502,-1.055671627252263224055668879,1
3x,C,primary,WEAT,2018-07-25,2018-07-26,2018-08-23,34.4516020030,32.78245198620559366223995276,33.2500490015,599,1.66915001679440633776004724,17.970,1.317077539394580849576277200,-0.9894874555205617265502892468,time,-0.7198592034331198703339499106,-0.7378324231546250944295667174,28
3x,C,primary,WEAT,2019-11-25,2019-11-26,2019-12-26,27.8416989985,26.94761607943436378506902158,28.7567990015,1118,0.89408291906563621493097842,33.540,1.295518543974070783473551263,-0.7736407706153942843644910375,time,1.023506862155836447214587953,0.9899529273246559326009980776,30
3x,C,primary,WEAT,2019-12-27,2019-12-30,2020-01-29,29.2938750000,28.42551737423197883494031576,28.9065759985,1151,0.86835762576802116505968424,34.530,1.331393847065558209871670007,-0.7414859740887552847882683427,time,-0.4460132438607335184256951552,-0.4805612216866510622713919912,30
3x,C,primary,WEAT,2020-03-25,2020-03-26,2020-04-02,29.0435000000,27.55507442343400096336165429,27.4587500000,671,1.48842557656599903663834571,20.130,0.1051453310558322762356100487,-1.037001798612642209121118141,stop_gap,-1.064715646486157914418329753,-1.084871172212351154634483653,7
3x,C,primary,WEAT,2020-10-20,2020-10-21,2020-10-28,30.6959750000,29.50126983368095577093008624,29.2061250000,837,1.19470516631904422906991376,25.110,0.08707085474527909279445937342,-1.335873523437829732779332640,stop_gap,-1.247044075811870879795290486,-1.272154873727336279932122190,7
3x,C,primary,WEAT,2020-12-23,2020-12-24,2021-01-26,30.2953750000,29.16911387089731846656879684,31.5526000000,887,1.12626112910268153343120316,26.610,2.135051932331023024797118034,-0.7949976935751712494282768128,time,1.116281977166041797082189380,1.089645170456836003439471743,33
3x,C,primary,WEAT,2021-02-22,2021-02-23,2021-03-15,32.0480000000,30.63573154796762732420687495,30.58977795064567588322056464,708,1.41226845203237267579312505,21.240,0.4970726344483325106233907215,-1.025300818634167343849956930,stop,-1.032538854249572992094996635,-1.053781274525142757506252649,20
3x,C,primary,WEAT,2021-04-14,2021-04-15,2021-05-13,31.7475510015,30.41616179397607752278896870,34.1986250000,751,1.33138920752392247721103130,22.530,4.020197075545113976054531998,-0.4488176696364448857275373194,time,1.840989835765931700785661689,1.818456980737165848115885652,28
3x,C,primary,WEAT,2021-07-19,2021-07-20,2021-07-26,35.0525000000,33.19784825903439511679849692,33.14805148664584352412329917,539,1.85465174096560488320150308,16.170,0.1064889950159449915946931324,-1.052759370868975331537324205,stop,-1.026849662008580342920554289,-1.043025205555306164428608941,6
3x,C,primary,WEAT,2021-08-02,2021-08-03,2021-08-31,35.4030229970,33.60204871246282058275231106,35.3469019970,555,1.80097428453717941724768894,16.650,1.247646355804262032237803875,-0.3903564881719924264975871959,time,-0.03116146659163552028581986322,-0.04781911698541085587454058980,28
3x,C,primary,WEAT,2021-10-01,2021-10-04,2021-10-12,36.9052729970,35.49067516677878423904475081,35.43743915402861606268618368,706,1.41459783022121576095524919,21.180,0.06696391085598267000272036435,-1.134791785131584834769858814,stop,-1.037633319953447894690883833,-1.058840760937086742634607028,8
3x,C,primary,WEAT,2021-10-25,2021-10-26,2021-11-23,36.9052729970,35.64515308746787788843465340,41.4876740015,793,1.26011990953212211156534660,23.790,3.685939701345223316376978813,-0.2422586887888688972190621290,time,3.636480123706186533957897497,3.612672865545223987403284432,28
3x,C,primary,WEAT,2022-02-22,2022-02-23,2022-03-23,40.8111250000,38.75585571321510586485022497,52.8705759985,486,2.05526928678489413514977503,14.580,11.16100705026533006044320952,-0.2243633002083886352221717881,time,5.867577098553777126704946446,5.852980471146898633238580014,28
3x,C,primary,WEAT,2022-04-12,2022-04-13,2022-05-12,55.1325739985,50.20491072093960921262999562,57.8131519970,202,4.92766327756039078737000438,6.060,0.7239591669636520808078556029,-0.6864458482590676559751528911,time,0.5439856271646694876378066331,0.5378975488382517515679139446,29
3x,C,primary,WEAT,2022-05-16,2022-05-17,2022-05-25,59.9397729970,56.04972686963603617462905109,55.8660759985,257,3.89004612736396382537094891,7.710,0.5553211793053587046245621593,-1.141316285626811067046533068,stop_gap,-1.047210461039053194402327236,-1.054922451852984515767899295,8
3x,C,holdout,WEAT,2026-04-28,2026-04-29,2026-05-05,24.9473650000,23.84304707587003176394614030,23.80728250525622671630022109,905,1.10431792412996823605385970,27.150,0.2649916238845359047841362678,-1.256310315793370718050636449,stop,-1.032386118012149444216797855,-1.059552207907534743799978569,6
3x,C,holdout,WEAT,2026-05-12,2026-05-13,2026-05-15,25.3379489985,24.10551134955932734579073215,24.06935308253498835477204605,811,1.23243764894067265420926785,24.330,0.2126282021043765329430535986,-1.085611916878730855444033935,stop,-1.029338820552438012521875522,-1.053680822783371276054133413,2
3x,C,holdout,WEAT,2026-07-10,2026-07-13,2026-07-31,23.7956400000,22.80353197158001285916109667,23.7742840015,1007,0.99210802841998714083890333,30.210,2.302531513264769563030343722,-0.2778326473569407109009455356,end_of_data,-0.02152588013425429831152781347,-0.05176452264153996558416010947,18
3x,D,primary,WEAT,2017-06-15,2017-06-16,2017-07-17,36.0540000000,34.72324111262094776718181088,38.2425490015,751,1.33075888737905223281818912,22.530,4.580846356026341502501760076,-0.6041665455892531806930862393,time,1.644587176727691887732031053,1.622043648907197366064378582,31
3x,D,primary,WEAT,2017-09-20,2017-09-21,2017-10-11,33.0495000000,31.93452260571973192347422964,31.88662082181115232558901830,896,1.11497739428026807652577036,26.880,0.6731069202389134879343164411,-1.120651419849250488125122522,stop,-1.042962112195557831495082317,-1.069868487296880291135973901,20
3x,D,primary,WEAT,2018-02-07,2018-02-08,2018-03-09,32.0480000000,30.98483061995137135143688630,33.2999730030,940,1.06316938004862864856311370,28.200,2.729575413343134878939065081,-0.7035576964846249992957616555,time,1.177585647681779173687184382,1.149368130733889063942848680,29
3x,D,primary,WEAT,2018-05-25,2018-05-29,2018-05-30,35.5031760015,34.04695080722840899661722590,33.99588038101756638312230006,686,1.45622519427159100338277410,20.580,0,-1.135248866729658174830159506,stop,-1.035070417962647749309161502,-1.055671627252263224055668879,1
3x,D,primary,WEAT,2018-12-13,2018-12-14,2018-12-21,31.3469489985,30.40176590621198980084069177,30.35616325735267181613943073,1057,0.94518309228801019915930823,31.710,0.05612775126095319020049584007,-1.266367340112420557524507996,stop,-1.048247423416057293028977403,-1.079987305609018262974377495,7
3x,D,primary,WEAT,2019-06-12,2019-06-13,2019-07-02,29.3439489985,27.93070778788056130912101763,27.8581500000,707,1.41324121061943869087898237,21.210,0.4288383306020073854859952050,-1.092488661453107678447442960,stop_gap,-1.051341403955209073663450497,-1.072569202702211844785525335,19
3x,D,primary,WEAT,2019-09-30,2019-10-01,2019-10-29,26.4396000000,25.59841023825375690639673881,27.2590490015,1188,0.84118976174624309360326119,35.640,2.211628201629510477262902634,-0.3442742805128933278373814449,time,0.9741547493384714964514999289,0.9384909771858927677390640057,28
3x,D,primary,WEAT,2019-12-16,2019-12-17,2020-01-16,28.7931250000,27.83578928365184835282003363,29.2560490015,1044,0.95733571634815164717996637,31.320,1.208432925090284719538566202,-0.5673297159243176349923274130,time,0.4835545081989291429186000052,0.4522175388498298949558477430,30
3x,D,primary,WEAT,2020-01-21,2020-01-22,2020-01-24,30.3454489985,29.49215934865913569848738780,29.44792110963614699493965672,1171,0.85328964984086430151261220,35.130,0.1225281491689235918921124858,-1.049406844049963680123550321,stop,-1.051844340349421780589808136,-1.087002390145988398750278020,2
3x,D,primary,WEAT,2020-06-04,2020-06-05,2020-06-11,27.0405000000,25.98400113891019435029903513,25.94502513720182905877358658,946,1.05649886108980564970096487,28.380,0,-1.126835100202539491162271201,stop,-1.036891664670760313873297008,-1.065287341282332077615311402,6
3x,D,primary,WEAT,2020-10-06,2020-10-07,2020-11-04,29.3940250000,28.19309317701532895276130583,29.4557500000,832,1.20093182298467104723869417,24.960,1.170735901148608462950749729,-0.4946375711184583006604546445,time,0.05139758878784234799195079497,0.02641698670383634653778272937,28
3x,D,primary,WEAT,2020-12-30,2020-12-31,2021-02-01,30.7460510015,29.60136807380576615794646518,31.0533500000,873,1.14468292769423384205353482,26.190,1.706979243969240436791799949,-0.3023116647655958368916776656,time,0.2684577458659235752351431921,0.2422496149729174034071725397,32
3x,D,primary,WEAT,2021-05-06,2021-05-07,2021-05-12,36.9553520030,35.11157835406116729031582823,35.05891098653007553938035449,542,1.84377364893883270968417177,16.260,0.07845105991359063986564168160,-1.006280789438460766930519869,stop,-1.028564985491252670406227621,-1.044835963231533441508170044,5
3x,D,primary,WEAT,2021-08-02,2021-08-03,2021-08-31,35.4030229970,33.60204871246282058275231106,35.3469019970,555,1.80097428453717941724768894,16.650,1.247646355804262032237803875,-0.3903564881719924264975871959,time,-0.03116146659163552028581986322,-0.04781911698541085587454058980,28
3x,D,primary,WEAT,2021-10-25,2021-10-26,2021-11-23,36.9052729970,35.64515308746787788843465340,41.4876740015,793,1.26011990953212211156534660,23.790,3.685939701345223316376978813,-0.2422586887888688972190621290,time,3.636480123706186533957897497,3.612672865545223987403284432,28
3x,D,primary,WEAT,2022-09-20,2022-09-21,2022-10-19,45.2678010015,42.00157334225034160829873154,42.8356519970,306,3.26622765924965839170126846,9.180,0.6834180686023573178409448760,-0.8014747514878922597949743826,time,-0.7446354811221980112989214611,-0.7538203889515842269899542363,28
3x,D,holdout,WEAT,2023-10-19,2023-10-20,2023-10-25,29.8947750000,28.66205761687503197830070187,28.61906453044971943033325082,811,1.23271738312496802169929813,24.330,0.2476041988036583021974527483,-1.009781331098346022677734678,stop,-1.034876677342152867650895672,-1.059213155768334611886064310,5
3x,D,holdout,WEAT,2024-04-22,2024-04-23,2024-05-21,27.7916250000,26.58017433833876571881556342,32.1017769970,825,1.21145066166123428118443658,24.750,3.680195274222999266852349851,-0.3232694589996539294879976472,time,3.557843611302822870071089043,3.533079911922064190506097203,28
3x,D,holdout,WEAT,2024-09-13,2024-09-16,2024-10-14,26.2393010015,25.18027783477648941481396636,26.3104750000,944,1.05902316672351058518603364,28.320,1.284862353587445967799010828,-0.8397370609477690572363547455,time,0.06720721579699123217290869856,0.03887922360318836517243715758,28
3x,D,holdout,WEAT,2025-02-04,2025-02-05,2025-02-27,25.5382500000,24.53429758863138503146468619,24.49749614224843795391748916,996,1.00395241136861496853531381,29.880,1.206979520421799437321088567,-1.133768878993285091422099494,stop,-1.036656564560444010084793015,-1.066538459021062110451727331,22
3x,D,holdout,WEAT,2025-11-05,2025-11-06,2025-11-07,21.6824750000,21.05086097987513778654072840,21.01928468840532507986091731,1583,0.63161402012486221345927160,47.490,0.02774795910409862087495286956,-1.159686100468762594246275715,stop,-1.049993018621674147950671317,-1.097490381004588596555520460,1
3x,D,holdout,WEAT,2026-02-19,2026-02-20,2026-03-20,21.8326989985,21.13754343503750273262244242,22.8157250000,1438,0.69515556346249726737755758,43.140,2.786859666130708961685766800,-0.4066715615306318336575240922,time,1.414109378055827019075732428,1.370953570094551225118748298,28
3x,D,holdout,WEAT,2026-04-28,2026-04-29,2026-05-05,24.9473650000,23.84304707587003176394614030,23.80728250525622671630022109,905,1.10431792412996823605385970,27.150,0.2649916238845359047841362678,-1.256310315793370718050636449,stop,-1.032386118012149444216797855,-1.059552207907534743799978569,6
3x,D,holdout,WEAT,2026-05-12,2026-05-13,2026-05-15,25.3379489985,24.10551134955932734579073215,24.06935308253498835477204605,811,1.23243764894067265420926785,24.330,0.2126282021043765329430535986,-1.085611916878730855444033935,stop,-1.029338820552438012521875522,-1.053680822783371276054133413,2
3x,D,holdout,WEAT,2026-07-15,2026-07-16,2026-07-31,24.9173189985,23.86126894804857443570587806,23.7742840015,946,1.05605005045142556429412194,28.380,1.100971493730806908413884508,-0.5656161829116587755052112786,end_of_data,-1.082368204529123711983560569,-1.110775949017347558868545156,15
1x,NONE,primary,WSFS,2016-08-31,2016-09-01,2016-09-09,39.0395100000,37.82675343225655492518921543,37.80784005554042664772662082,824,1.21275656774344507481078457,8.240,0.04987645633826495221633525268,-1.731189140378372372911490588,stop,-1.015595361195462389107749822,-1.023841039071779171315185223,8
1x,NONE,primary,WSFS,2016-11-09,2016-11-10,2016-12-09,37.3186489995,35.29711120410825100833994976,47.4762500000,494,2.02153779539174899166005024,4.940,5.085904910577050022259189405,-0.2812952598740815852941185045,time,5.024690126326123281611725070,5.019743397146586906022021451,29
1x,NONE,primary,WSFS,2017-02-22,2017-02-23,2017-03-10,47.1235479990,45.14684735690205878336491985,45.12427393322360775397323739,505,1.97670064209794121663508015,5.050,0.5445705728397613863639405018,-1.301941702345279172365623168,stop,-1.011419748239922191190039673,-1.016478683208136018357064687,15
1x,NONE,primary,WSFS,2017-04-20,2017-04-21,2017-05-11,47.0735239995,45.03013013814107728846539589,45.00761507307200674982116319,489,2.04339386135892271153460411,4.890,1.701323991542204295462937267,-1.161559229663893960226099173,stop,-1.011018465649151600870199695,-1.015912284794399339853510521,20
1x,NONE,primary,WSFS,2017-06-09,2017-06-12,2017-06-21,47.0735239995,44.58065023366009052214898944,44.55835990854326047688791495,401,2.49287376583990947785101056,4.010,0.3114774647397306639103309209,-1.092524634348012485431806290,stop,-1.008941618072393607742406971,-1.012953052641215731026241648,9
1x,NONE,primary,WSFS,2017-09-20,2017-09-21,2017-10-19,44.2521150000,42.63427458632846990992964368,51.4742500000,618,1.61784041367153009007035632,6.180,4.541784800223095208356628924,-0.01366945702006057398203085823,time,4.464058963399284353412364110,4.457877884032311450865662388,28
1x,NONE,primary,WSFS,2017-11-29,2017-11-30,2017-12-01,52.4262020010,49.88657864877400101625710992,49.86163535944961401574898137,393,2.53962335222599898374289008,3.930,0.02905863931961229542388316895,-1.683792991292145157095946497,stop,-1.009821649065608102740670426,-1.013759240831424448983863709,1
1x,NONE,primary,WSFS,2018-01-11,2018-01-12,2018-02-06,50.5752739995,47.96587091921716677636302278,47.94188798375755819297484127,383,2.60940308028283322363697722,3.830,0.9292263118801806299403269386,-1.063566997552247818121068781,stop,-1.009190966179517605534247362,-1.013023260268369566232065297,25
1x,NONE,primary,WSFS,2018-04-23,2018-04-24,2018-05-22,50.6252979990,48.38480680444615519962027151,52.5736980010,446,2.24049119455384480037972849,4.460,1.149168989040685660763274151,-0.8994889173850610278752529583,time,0.8696307339819696429182569927,0.8651674269962926348820074784,28
1x,NONE,primary,WSFS,2018-05-30,2018-05-31,2018-06-28,53.2766250000,51.14935830128876693051221553,53.9230259995,470,2.12726669871123306948778447,4.700,1.609283876851920749896215723,-0.6471323040190506968806167295,time,0.3038645788474057439871353204,0.2991637108245770487170387382,28
1x,NONE,primary,WSFS,2018-07-24,2018-07-25,2018-08-08,56.5282500000,54.43333823445219760890832994,53.9730000000,477,2.09491176554780239109167006,4.770,0.5593319104270707277517145618,-2.877567494315762576323189233,stop_gap,-1.219741108920557761066616230,-1.224514579653051872253649265,14
1x,NONE,primary,WSFS,2019-01-10,2019-01-11,2019-02-11,40.3701729990,38.01759536429720704444583919,42.1589100000,425,2.35257763470279295555416081,4.250,1.853212806535410212279590955,-0.4081365838204532059183238848,time,0.7603307005109634310964186117,0.7560800437621742141449187719,31
1x,NONE,primary,WSFS,2019-02-22,2019-02-25,2019-03-01,44.2721250000,42.37250459063543994024199093,42.35131833834012222027186993,526,1.89962040936456005975800907,5.260,0.1199581763159863166503715112,-1.359285248395359227063772633,stop,-1.011152887277308580820701766,-1.016417096879765468002286912,4
1x,NONE,primary,WSFS,2019-04-23,2019-04-24,2019-05-22,42.5012400000,40.59535090199898259856223472,41.4392690005,524,1.90588909800101740143776528,5.240,0.9910120174258910331143665673,-0.9398453466567044710557625850,time,-0.5572050339203068880754778462,-0.5624519289314008975976792841,28
1x,NONE,primary,WSFS,2019-07-05,2019-07-08,2019-07-10,42.0910350000,40.30893756773149068017566646,40.28878309894762493483557863,561,1.78209743226850931982433354,5.610,0.04430902518022517064419319111,-1.201412426297357218001083099,stop,-1.011309409024965736898710205,-1.016920774497430710448878410,2
1x,NONE,primary,WSFS,2019-07-30,2019-07-31,2019-08-02,42.6212979990,40.92851045513272849550550932,40.90804619990516213125775657,590,1.69278754386727150449449068,5.900,0.2532515096493489391249071365,-1.087731892682436359910443611,stop,-1.012089086608479280330368502,-1.017996502477782299268850224,2
1x,NONE,primary,WSFS,2019-09-09,2019-09-10,2019-10-08,43.0315029990,40.80980885678626311406742113,42.5986890005,450,2.22169414221373688593257887,4.500,1.358646063671174419141249599,-0.3382571816349065943358032030,time,-0.1948125938112868116201420719,-0.1993136634274833129821501696,28
1x,NONE,primary,WSFS,2019-10-22,2019-10-23,2019-10-23,45.2226010005,43.30849685467363148290470982,43.28684260624629466716325747,522,1.91410414582636851709529018,5.220,0,-1.364920506648854608152804484,stop,-1.011312993848612199620343305,-1.016537369973497891275814943,0
1x,NONE,primary,WSFS,2020-04-09,2020-04-13,2020-04-16,27.1335610005,22.82278149133540508051043331,22.81137010058973737797017809,231,4.31077950916459491948956669,2.310,0.09892363981813611972157098600,-1.422842663945168930764170134,stop,-1.002647175695580673891935395,-1.004966941756159806679129023,3
1x,NONE,primary,WSFS,2020-04-29,2020-04-30,2020-05-12,28.6643250000,24.71223753140802274457491628,24.69988141264231873320262882,253,3.95208746859197725542508372,2.530,0.3607397385129053726885702382,-1.116960349456209170598820080,stop,-1.003126479073122884351970576,-1.005656787442933011994585971,12
1x,NONE,primary,WSFS,2020-06-05,2020-06-08,2020-06-11,32.7363610005,29.26906578585072796272201982,28.9855000000,288,3.46729521464927203727798018,2.880,0.1683268840317183505552152031,-1.328517393338238780110994602,stop_gap,-1.081782994609938786480536120,-1.084667087074217612497460220,3
1x,NONE,primary,WSFS,2020-08-07,2020-08-10,2020-09-08,30.8454150000,28.20591311236360473860499540,28.6056909995,378,2.63950188763639526139500460,3.780,0.7518793637905467183107966706,-0.9075250187242830254837599440,time,-0.8485404049116305508487177037,-0.8523289985272823046811815698,29
1x,NONE,primary,WSFS,2020-10-08,2020-10-09,2020-10-19,31.6158000000,29.29900513076725372302891788,29.28435562820187009616740342,431,2.31679486923274627697108212,4.310,0,-1.008202767978999939386065705,stop,-1.006323176367459371778916332,-1.010639484268862702884829408,10
1x,NONE,primary,WSFS,2020-10-22,2020-10-23,2020-10-28,32.3961910005,30.15572157883474450522613317,29.8350750000,446,2.24046942166525549477386683,4.460,0.6444225417845122034011958349,-1.203404060965056499206650291,stop_gap,-1.143115802310937200401009949,-1.147579152671044941254589494,5
1x,NONE,primary,WSFS,2020-11-03,2020-11-04,2020-12-03,33.6067950000,30.92510265192116055006095795,40.4097850000,372,2.68169234807883944993904205,3.720,3.036591802125915143429043498,-0.7818924499307837937478304012,time,2.536827166201093974865713024,2.533098177673694854809876234,29
1x,NONE,primary,WSFS,2020-12-04,2020-12-07,2021-01-06,41.7208510005,38.34032115167133499215615886,46.8265730010,295,3.38052984882866500784384114,2.950,1.792366365763479782017759303,-0.3286023345970169182259083738,time,1.510331879562934366723916487,1.507373763395593041523764873,30
1x,NONE,primary,WSFS,2021-02-24,2021-02-25,2021-02-26,54.9774760005,50.88880029993573008797152343,50.86335589978576222292753767,244,4.08867570056426991202847657,2.440,0.02507560075890846343370043289,-1.178248497388812182886192281,stop,-1.006223139718920807180244057,-1.008668919411993534887102496,1
1x,NONE,primary,WSFS,2021-05-06,2021-05-07,2021-06-07,51.6458089995,48.56001617796079287286655901,53.8930380010,324,3.08579282153920712713344099,3.240,0.8568922651071128353852394903,-0.4750186043821464263482276934,time,0.7282501228903216582477538615,0.7250094646289507747328022418,31
1x,NONE,primary,WSFS,2021-06-08,2021-06-09,2021-06-14,54.3471600000,51.42430224941646718041828386,51.39859009829175894682807472,342,2.92285775058353281958171614,3.420,0.2301993656262167103788103873,-1.210171449258461258347902281,stop,-1.008796921820630833298875563,-1.012218230982188063998281223,5
1x,NONE,primary,WSFS,2021-08-11,2021-08-12,2021-09-10,46.4632189995,43.64315036197526057415709071,43.62132878679427294387001216,354,2.82006863752473942584290929,3.540,0.3605518628058853953789949178,-1.178418126169046696529456633,stop,-1.007737958888880483011637908,-1.011283971871308210774623334,29
1x,NONE,primary,WSFS,2021-09-23,2021-09-24,2021-10-22,46.2831279990,43.73219598637948297267597212,55.6421630010,392,2.55093201262051702732402788,3.920,3.840507686026443415557321535,-0.2873965262001916348600062152,time,3.668868850952114049116206816,3.664948715115280351110216383,28
1x,NONE,primary,WSFS,2022-01-03,2022-01-04,2022-02-02,52.6863300000,49.54096687294239354825171462,51.8140800000,317,3.14536312705760645174828538,3.170,1.148887697230837619692510959,-0.8572390185429351546669793748,time,-0.2773129730225978399728344473,-0.2804922561756227507205883533,29
1x,NONE,primary,WSFS,2022-05-26,2022-05-27,2022-06-13,42.2611220010,39.44147269130998340469854434,39.42175195496432841299619507,354,2.81964930969001659530145566,3.540,0.5067569906972176824823339815,-1.007616085885639538958073979,stop,-1.006994038683421601683519155,-1.010540579015807606327172418,17
1x,NONE,primary,WSFS,2022-07-19,2022-07-20,2022-08-17,41.5307529990,38.82465664238639802256646845,50.8745519990,369,2.70609635661360197743353155,3.690,3.695081284360848094330958151,-0.03353686899514885968371163406,time,3.452870027027711693055036425,3.449174667113582855637777089,28
1x,NONE,primary,WSFS,2023-01-12,2023-01-13,2023-02-13,47.7938850000,45.04369583463837697275165015,51.1344200000,363,2.75018916536162302724834985,3.630,1.293043054924698554732207376,-0.6995467890831530391946283823,time,1.214656446935988222683687039,1.211020333418434931900373327,31
1x,NONE,primary,WSFS,2023-06-02,2023-06-05,2023-07-05,36.3681729990,33.15958356926992731803759527,37.8210800000,311,3.20858942973007268196240473,3.110,1.300206240893513503689417075,-0.5541915031333851355734280484,time,0.4528179852297986110090336385,0.4497013508896919477676949478,30
1x,NONE,primary,WSFS,2023-07-18,2023-07-19,2023-08-16,40.9904860005,38.15258068317959937324235348,41.3693040005,352,2.83790531732040062675764652,3.520,1.553792500612226700638903557,-0.06712239458357304409883141238,time,0.1334850735463177888584114588,0.1299613478113654426431204362,28
1x,NONE,holdout,WSFS,2023-11-14,2023-11-15,2023-12-14,39.7198510005,36.53487252767361277928783694,46.1968909995,313,3.18497847282638722071216306,3.130,2.138208486369012993330634468,-0.8257044821299025621429989723,time,2.033621280099955841195113176,2.030481541453268574008460260,29
1x,NONE,holdout,WSFS,2024-01-29,2024-01-30,2024-02-01,47.1135450000,44.04897052638444038823961600,44.02694604112124816804549619,326,3.06457447361555961176038400,3.260,0.1946286524067755824731881122,-1.675124897174871419300268700,stop,-1.007186800468649702835215926,-1.010449896238093374643489290,2
1x,NONE,holdout,WSFS,2024-03-27,2024-03-28,2024-04-10,44.9724760005,42.43256028084174178988924107,42.41134400070132091899429645,393,2.53991571965825821011075893,3.930,0.2076935055037879565229177910,-1.323852982394398459707029836,stop,-1.008353143364644984779093314,-1.012290281877786469947161345,13
1x,NONE,holdout,WSFS,2024-05-03,2024-05-06,2024-05-23,46.4131939995,43.68264432657031231031915575,43.66080300440702715416399617,366,2.73054967292968768968084425,3.660,0.4163282623166082948510566207,-1.085200181075886595632795049,stop,-1.007998873772492464541975328,-1.011661140055043077714186270,17
1x,NONE,holdout,WSFS,2024-06-27,2024-06-28,2024-07-29,46.6533160005,44.51312247787464769611890943,56.5716980010,467,2.14019352262535230388109057,4.670,5.577385350114226362784694754,-0.5762647103926854777717454936,time,4.634338855643870844151376959,4.629666380984788095461926160,31
1x,NONE,holdout,WSFS,2024-11-06,2024-11-07,2024-12-06,58.4191939995,54.50126607504333825437514312,59.5202240005,255,3.91792792445666174562485688,2.550,1.105381743616581764197406857,-0.8446283503183430546282255496,time,0.2810235466883150596232422108,0.2784711771213361571144517877,29
1x,NONE,holdout,WSFS,2025-02-04,2025-02-05,2025-02-24,57.5887810005,53.77896171175136890080711934,53.75207223089549321635671578,262,3.80981928874863109919288066,2.620,0.4832825023847167023474430912,-1.081095896769646988691613274,stop,-1.007057941287474496639779391,-1.009682737699612088761924137,19
1x,NONE,holdout,WSFS,2025-05-02,2025-05-05,2025-06-03,52.8364060005,48.67706396173520685598769180,53.1234269990,240,4.15934203876479314401230820,2.400,1.015447866546288692972230411,-0.4727687653896257159716786031,time,0.06900634663487235410677057869,0.06660212021954015484585933986,29
1x,NONE,holdout,WSFS,2025-06-24,2025-06-25,2025-07-24,54.3071389995,51.30683209849621574674008823,56.5816959995,333,3.00030690100378425325991177,3.330,1.787436811449455079068721610,-0.2090249498443589376832715522,time,0.7581081119531548639083624588,0.7547751195860558865518558403,29
1x,NONE,holdout,WSFS,2025-08-22,2025-08-25,2025-09-16,57.5687710005,54.75377111957172562467947429,54.72639423401193976186713455,355,2.81499988092827437532052571,3.550,0.6114494040164602729739770348,-1.324607871482538200163225460,stop,-1.009725359402416052994039338,-1.013277757421240266921958255,22
1x,NONE,holdout,WSFS,2025-11-10,2025-11-11,2025-11-17,54.9874789995,52.17647492119348054136299987,52.15038668373288380109231837,355,2.81100407830651945863700013,3.550,0.4028880673777901818099221274,-1.048549883739656053705031730,stop,-1.009280754041564221653227386,-1.012838201744032326381501650,6
1x,NONE,holdout,WSFS,2025-11-25,2025-11-26,2025-12-26,56.5982850000,53.57580454932819910783591139,56.8915380010,330,3.02248045067180089216408861,3.300,0.7482979747635068253127312870,-0.4394685165638588856693418969,time,0.09702395293733635956368580911,0.09371541210036342916343780588,30
1x,NONE,holdout,WSFS,2026-01-21,2026-01-22,2026-02-20,59.2396039995,56.73889477048385266390303690,67.6261739980,399,2.50070922901614733609696310,3.990,4.830787946207078057462328104,-0.7636241660336070619345453670,time,3.353676589500780803072252724,3.349677723945374229662165837,29
1x,NONE,holdout,WSFS,2026-04-01,2026-04-02,2026-05-01,65.4527079990,62.19858208400127336285669955,72.0939320015,307,3.25412591499872663714330045,3.070,2.337736830015373509985424189,-0.1452632784801706030060791462,time,2.040862638993057759008111271,2.037789617155178473051880477,29
